Reaction,Dataset,Reference,wB97M-V,MACE-MP-0b3
BH9_334,BH876,47.57999974691896,50.42905609997906,32.43624741655933
BH9_335,BH876,16.789999999999978,18.02937015562559,1.0805201299664677
BH9_336,BH876,43.12000000539752,46.06451159347862,29.562227526225424
BH9_338,BH876,54.32999993258231,57.19855576595564,33.00064207059295
BH9_339,BH876,19.29,20.97911385500604,2.322041605518238
BH9_340,BH876,37.46000009142272,41.82783387687245,21.011133954205693
BH9_342,BH876,41.94999980588001,46.02907927106142,26.87052749252474
BH9_343,BH876,21.679999999999964,23.32005903237136,7.8013841108364925
BH9_344,BH876,46.01999989923526,48.77973818519832,32.315862518727485
BH9_346,BH876,47.31999998147483,49.56152782878613,31.211232903367645
BH9_347,BH876,20.249999929480573,23.180189931705065,20.230051085063398
BH9_348,BH876,26.19000021836621,27.71838620148613,20.61321159120032
BH9_349,BH876,20.94999999999997,23.111160500960587,21.066314563954695
BH9_350,BH876,32.15999985267824,34.245148448441405,24.504908795316993
BH9_351,BH876,32.739999956947685,33.30197322007057,25.580612242721394
BH9_352,BH876,41.45000025694901,44.25513540202854,35.72605333150992
BH9_353,BH876,34.419999696374816,35.28755218928281,25.166764094199056
BH9_354,BH876,40.15000017470944,42.6365763702053,36.366242802109745
BH9_355,BH876,35.39999999999998,36.41880123153832,32.240541632766536
BH9_356,BH876,43.319999824969926,46.13087410898291,35.132615865070015
BH9_357,BH876,32.39,32.225016987772314,24.808162192013963
BH9_358,BH876,43.37999977084165,45.943458113328745,36.284417567480666
BH9_359,BH876,32.91999999999997,33.62293007154812,23.795521279875338
BH9_360,BH876,41.09999994518783,43.995724805208994,37.465824604503766
BH9_361,BH876,33.840000000000025,34.74782645891484,31.923205649665547
BH9_362,BH876,44.82999971776052,48.05167866379475,36.790497048123804
BH9_363,BH876,32.080000000000005,33.01698088176006,29.502604082093583
BH9_364,BH876,49.60999979810727,50.50330797816607,45.42369930199796
BH9_365,BH876,28.35000015227659,29.54093287557556,28.077424918230836
BH9_366,BH876,44.42000008763709,45.74302292771013,45.10049225702065
BH9_367,BH876,29.79000010821684,30.797158963702,21.476636768390073
BH9_368,BH876,45.83000007064148,46.82410315224751,35.22940588547764
BH9_369,BH876,25.979999999999983,27.3290214046808,19.365828133343847
BH9_370,BH876,41.349999719653326,42.71190932185272,36.052946270845396
BH9_371,BH876,31.9400000511486,32.80158593303367,21.517053701333264
BH9_372,BH876,28.08999975932299,28.96199702741963,33.73497495639109
BH9_373,BH876,34.36999974148172,35.72411912733574,23.25067591652985
BH9_374,BH876,50.95999983523994,52.83486536272786,41.464703315540625
BH9_375,BH876,54.84000010000141,55.905690529162975,24.422260667629615
BH9_376,BH876,144.39000000000013,150.12845793680836,149.57939750251194
BH9_377,BH876,47.61999971083344,43.916218037090616,31.304384107073233
BH9_378,BH876,11.459999701650288,10.615508872155676,0.42615555960113394
BH9_379,BH876,45.08000011973549,41.34368277004894,16.464040299522765
BH9_380,BH876,13.689999999999978,12.096581393920813,-5.013684825391372
BH9_381,BH876,15.390000000000002,15.209454464159997,-4.074647437480008
BH9_382,BH876,4.08000008433387,5.449123786451972,4.993985771372013
BH9_383,BH876,15.91000007970258,15.863029991581712,-0.23396968066470633
BH9_384,BH876,13.979999938300464,15.164096322407673,11.673316338368284
BH9_385,BH876,4.2299999490131714,4.403944571166647,-0.46022928351429787
BH9_386,BH876,4.650000197624693,5.192004352235338,8.3121955935074
BH9_387,BH876,-1.3500000371326697,-2.2114409642945376,-3.5197994851212693
BH9_388,BH876,1.8000002586800508,1.848740049074125,5.015586871715323
BH9_389,BH876,42.38000004547016,39.092134725950345,28.825640588465188
BH9_390,BH876,17.76000029327573,17.55789681098393,8.234177865276669
BH9_391,BH876,42.36000006351292,39.102205248975466,28.797920231931954
BH9_392,BH876,17.419999999999984,17.04891452665409,8.047236162605104
BH9_393,BH876,9.159999999999975,10.292330762594052,18.981709117897438
BH9_394,BH876,10.109999999999996,9.46329749948932,4.325929144945003
BH9_395,BH876,41.33999972867471,36.95240297151998,7.8937365638365975
BH9_396,BH876,7.919999999999978,6.305392152999581,-4.4654264548450575
BH9_397,BH876,0.500000176440482,0.5710987568662375,-4.824808637030911
BH9_398,BH876,5.209999692427422,5.809856267253241,6.0291536257955425
BH9_399,BH876,43.96999986608971,39.63163310974301,29.47413543436455
BH9_400,BH876,20.129999999999963,19.48718159159976,9.283173536562996
BH9_401,BH876,3.2300002236416816,4.743088655284048,6.06610511990128
BH9_402,BH876,11.599999999999998,11.590041313717832,-10.304304463774642
BH9_403,BH876,3.4799999981071856,4.575834162657888,6.29921209084619
BH9_404,BH876,11.590000211881826,11.457525871082664,-10.71764703682323
BH9_405,BH876,41.93999981490139,38.66942878197903,28.389757265306404
BH9_406,BH876,16.759999940394767,16.588912117873914,7.89488630036365
BH9_407,BH876,12.279999999999994,13.623400799610794,20.004676713989785
BH9_408,BH876,12.199999999999978,11.93620973886713,5.073099536899706
BH9_409,BH876,9.219999839910953,9.16974668500048,8.491325442126445
BH9_410,BH876,14.72999988920645,14.261665095927288,-10.302728829419591
BH9_411,BH876,2.9499998487308434,4.1800907319111085,6.105835719350545
BH9_412,BH876,11.099999999999994,11.051353107357114,-10.100671588699514
BH9_413,BH876,11.429999728714428,12.631366365855744,19.720288855876802
BH9_414,BH876,11.370000000000015,11.22217624657504,4.9639275762525585
BH9_415,BH876,2.409999708375881,3.258248315593099,6.048878364303567
BH9_416,BH876,10.550000000000002,10.15105340500273,-10.109180305986069
BH9_417,BH876,12.960000230971737,12.07869210285294,-3.765355629007438
BH9_418,BH876,23.34000027942157,23.883352261640283,15.772555482165151
BH9_419,BH876,10.469999999999985,10.940585386113472,3.0193692739127047
BH9_420,BH876,18.3,18.40046137465864,-5.186276573591438
BH9_421,BH876,18.659999999999982,18.60250467876448,-10.29899014258894
BH9_422,BH876,10.800000000000004,11.469035838034433,4.781061979854461
BH9_423,BH876,41.73999999532899,36.93335015229127,13.478331840549803
BH9_424,BH876,8.440000000000001,6.51575529151469,-1.7008401694620265
BH9_425,BH876,26.26000015521656,26.62503684898805,1.2766787478108796
BH9_426,BH876,34.42999968735344,36.800011291743054,22.315302835616603
BH9_427,BH876,5.839999751589966,5.720172613272946,-2.6200643757829987
BH9_428,BH876,26.05,26.348197992343795,11.573563220181068
BH9_429,BH876,53.8999996929921,50.63173375341679,26.824640917266326
BH9_430,BH876,10.310000000000011,8.841647897132294,-12.664150538464813
BH9_431,BH876,56.1000002183265,53.11998037912728,34.5151901406297
BH9_432,BH876,11.620000184817686,10.4140088029495,-6.7723441736978796
BH9_433,BH876,26.76999969512618,24.46349054345403,33.56530492991383
BH9_434,BH876,1.3600000281112898,-0.7267711189652053,-2.810925998915193
BH9_435,BH876,14.710000000000006,13.008554592278545,12.815617323136816
BH9_436,BH876,34.2099998858238,35.2431391395618,32.37569797600401
BH9_437,BH876,51.56999991244525,48.777306523204736,29.307861656343952
BH9_438,BH876,12.399999999999991,10.991876127987137,-7.980777781473464
BH9_439,BH876,52.030000124971245,49.22482795682608,30.279968262681418
BH9_440,BH876,12.749999792911238,11.36896307446385,-6.852033881418695
BH9_441,BH876,6.220000036287007,6.092139584283886,-4.228939994986711
BH9_442,BH876,25.319999748207312,25.759038508686807,13.42846480763448
BH9_443,BH876,12.79000000000001,11.354715283488128,-6.994537099639557
BH9_444,BH876,22.59999969198473,22.665556171441263,14.129034165173334
BH9_445,BH876,16.869999841159586,16.398190527835297,-9.251855569394806
BH9_446,BH876,8.880000146637865,9.04886407552844,0.07122326296111259
BH9_447,BH876,16.65000000000002,15.82038187491939,-14.614050056964835
BH9_448,BH876,8.640000000000017,8.79742535922757,1.5834169568041887
BH9_449,BH876,7.999999999999996,6.38744799016949,-1.4162447716379634
BH9_450,BH876,47.09000018896656,45.02250437596798,36.91787010005015
BH9_451,BH876,10.669999999999998,9.215622584874952,-5.41795584231595
BH9_452,BH876,31.39,31.0205343270142,16.676714082605546
BH9_453,BH876,11.000000116633762,9.360873520523771,-7.63823564893867
BH9_454,BH876,24.569999797301328,24.742601737437703,21.289184417684883
BH9_455,BH876,10.039999999999988,9.702510574254134,-9.64781723536789
BH9_456,BH876,20.94999999999997,22.043283452202967,19.225058977727898
BH9_457,BH876,7.960000000000019,7.305999119360367,-11.295397504072515
BH9_458,BH876,35.39999999999998,36.152352865012006,27.526021247142676
BH9_459,BH876,21.33000021019049,20.457070776759945,10.041704326965533
BH9_460,BH876,10.28999999999999,8.633887228545452,-11.03244225217099
BH9_461,BH876,46.53000006665437,44.2804306854064,39.58594675749011
BH9_462,BH876,-3.190000259727201,-5.5685036360621485,-3.0188990823521427
BH9_463,BH876,16.419999999999977,14.861069989330376,6.230672571806974
BH9_464,BH876,12.360000144745053,13.232733544153728,-0.25271760010184585
BH9_465,BH876,11.88999994124043,9.055275904680345,-7.7909258650045485
BH9_466,BH876,19.470000005638724,17.118487192316064,16.330824281480307
BH9_467,BH876,4.800000062303996,4.531991581680857,-11.018736852501226
BH9_468,BH876,4.580000260774352,4.483396745967415,-7.685085789543917
BH9_469,BH876,16.439999999999998,14.640129551101415,2.8390354362384524
BH9_470,BH876,12.669999865082277,13.326359714729705,-2.76932980284827
BH9_471,BH876,13.930000000000032,13.851937177331193,-26.453159236351947
BH9_472,BH876,0.1699998466365427,-2.22402064673413,-18.15134096189891
BH9_473,BH876,6.439999837816649,5.322047407632421,-12.896290950196368
BH9_474,BH876,2.440000308821215,1.6766965295530103,-12.106722161359563
BH9_475,BH876,4.000000156504909,2.507516374885367,-13.334513082371252
BH9_476,BH876,4.610000233710212,3.735760435025854,-11.384148486316
BH9_477,BH876,12.360000144745053,12.728276544461728,9.95478174398323
BH9_478,BH876,21.110000000000014,21.34704261450728,7.809533728264638
BH9_479,BH876,17.450000000000014,15.251184408955243,11.158426585942202
BH9_480,BH876,17.150000000000027,16.32559182324591,-4.768306071473904
BH9_481,BH876,16.28999999999997,14.274385842392396,9.764754974455677
BH9_482,BH876,17.83999999999997,17.069416390670636,-0.5036318022160077
BH9_483,BH876,34.09999998505897,29.942792703842272,25.823463512764413
BH9_484,BH876,12.509999999999977,10.908987711334213,-17.733761763687045
BH9_485,BH876,12.970000000000002,11.07461155791795,2.7932658562320833
BH9_486,BH876,15.740000233066034,13.874076276366145,-18.79088224766871
BH9_487,BH876,30.510000086186967,26.281407138915103,1.4083162519191028
BH9_488,BH876,19.77999972597595,17.639568549500535,3.6005274297044143
BH9_489,BH876,27.86999995779335,23.27225247409101,-1.7171003843807662
BH9_490,BH876,18.89000000000003,16.363324218934732,5.876226804854022
BH9_491,BH876,23.979999702053263,18.842537406567992,-11.94286105974346
BH9_492,BH876,16.309999718847386,11.92602174609441,-15.408180637405891
BH9_493,BH876,14.52,12.936008472994123,-8.60745149197891
BH9_494,BH876,13.490000000000029,11.80806314266806,9.701538977287314
BH9_495,BH876,9.08000000000002,7.333810778488835,-20.185751596905618
BH9_496,BH876,9.37,6.198150909440034,-12.935317361456656
BH9_497,BH876,12.839999999999996,12.345787180609788,-1.4207787035746016
BH9_498,BH876,3.2300002236416816,3.872687834116372,-1.1314245659769693
BH9_499,BH876,10.350000075513975,11.490822653312902,3.707606593607218
BH9_500,BH876,9.71999999999998,10.87810307558808,7.332635380523339
BH9_501,BH876,12.19000029810851,12.945580878990969,12.175293469286837
BH9_502,BH876,19.250000000000018,19.527741984169467,4.772826168898425
BH9_503,BH876,11.810000000000022,12.343118884877626,8.162344540729322
BH9_504,BH876,20.880000000000035,21.190077269149302,4.877506378825593
BH9_505,BH876,13.469999770881364,11.98470643213084,-10.102752043508916
BH9_506,BH876,6.040000198671843,7.255391421548883,-3.0145559757472293
BH9_507,BH876,11.289999999999996,9.976820818860274,-9.095662543340625
BH9_508,BH876,6.859999999999973,7.971322251603602,0.9638965840934567
BH9_509,BH876,18.51000024418172,17.224064468993756,-7.111884887404412
BH9_510,BH876,15.799999999999978,14.116793238552374,12.869421900489959
BH9_511,BH876,14.119999812001147,12.809727148688255,-16.340900814927185
BH9_512,BH876,12.729999810953997,9.694660932765007,-7.417773959234403
BH9_513,BH876,14.829999798992652,12.857039417754,-0.4592154311817048
BH9_514,BH876,20.50999969492469,16.762200678895045,6.38260580445982
BH9_515,BH876,13.199999999999983,11.390061511674164,-7.504705826309973
BH9_516,BH876,18.89000000000003,15.295368543379528,-0.6636699303848567
BH9_517,BH876,10.100000301048471,10.137607194934036,-5.984508349768746
BH9_518,BH876,8.710000000000024,9.829142425472618,7.486103818065458
BH9_519,BH876,11.339999809906848,10.278119430114629,-7.34564514145001
BH9_520,BH876,5.159999737534321,6.192205131750182,-0.22572538790804825
BH9_521,BH876,3.4799999981071856,2.393644991700117,-15.018927408715117
BH9_522,BH876,35.559999922956465,35.30936605015832,10.120267269666883
BH9_523,BH876,10.130000000000017,11.08419651400722,2.8841535363557402
BH9_524,BH876,11.959999999999988,13.405306995332428,12.115543933085926
BH9_525,BH876,24.85000017221216,19.05144786063969,-7.270391172320622
BH9_526,BH876,14.470000123762327,10.18852764341301,-13.690754898956108
BH9_527,BH876,25.19,18.74152231194113,-6.653934113146506
BH9_528,BH876,14.87999999999999,10.222787652629638,-15.020576815509822
BH9_529,BH876,25.68000005094711,19.786780091352224,-7.440594461792318
BH9_530,BH876,14.580000024527148,10.233879572924694,-13.659819972065511
BH9_531,BH876,12.230000262022989,9.221726306762656,-6.549601484697771
BH9_532,BH876,7.139999833829535,7.318973630816,-6.24443216494076
BH9_533,BH876,21.30000023725464,20.924164732939225,13.873123875856859
BH9_534,BH876,19.970000182079207,20.092080895232225,7.129108645351864
BH9_535,BH876,21.56999999999998,21.138165732194103,11.278990626440303
BH9_536,BH876,19.910000236207487,20.00063557115806,7.237992094530951
BH9_537,BH876,6.679999999999978,5.549315086617715,-16.12137892953854
BH9_538,BH876,17.920000148933653,16.216380890154536,5.554861998360193
BH9_539,BH876,13.2399999783731,11.52989678964501,-7.40706694019892
BH9_540,BH876,3.2800001785347828,3.7686651493131778,-8.529303160127006
BH9_541,BH876,23.68999996367328,17.24389941602431,-7.203954744150041
BH9_542,BH876,15.220000074668311,10.725755007686423,-14.288703274342415
BH9_543,BH876,18.430000000000003,19.0710476797851,2.9021415713811636
BH9_544,BH876,18.659999999999982,18.643073605579666,0.38079088279916445
BH9_545,BH876,12.149999999999988,12.31132498785287,0.2737688798945776
BH9_546,BH876,16.10000000000003,16.97747878532318,12.371523484497889
BH9_547,BH876,13.679999999999968,13.948004673522926,11.80663557201966
BH9_548,BH876,18.760000000000023,19.36118239550544,4.250333235918655
BH9_549,BH876,22.680000247323168,15.949479712700768,-8.156298369209615
BH9_550,BH876,15.830000000000007,11.02645058218599,-14.73413404742425
BH9_551,BH876,7.330000000000009,6.262031185587084,-6.68586821752443
BH9_552,BH876,22.37999989045509,18.96684471154748,-2.2457562725249627
BH9_553,BH876,11.459999701650288,10.866353462620152,-3.739760177944694
BH9_554,BH876,6.319999999999991,5.959199882457086,-16.73211027669476
BH9_555,BH876,5.599999968103082,1.986928930420928,-12.840950128124085
BH9_556,BH876,11.329999999999975,10.4536318219565,-1.641063410916802
BH9_557,BH876,5.930000297907021,2.538597546628412,-14.09332682359203
BH9_558,BH876,11.610000000000008,11.2064784067249,-2.9343827023877287
BH9_559,BH876,12.579999999999986,9.420280846472355,-8.233427716938728
BH9_560,BH876,18.270000000000028,18.08826574769507,2.9253539383694354
BH9_561,BH876,12.729999810953997,10.176317375749992,-7.289136370474845
BH9_562,BH876,18.6500001178824,14.591461359532188,11.810443784212689
BH9_563,BH876,11.990000000000016,8.232631754746683,-13.699753662294318
BH9_564,BH876,-0.3399996932730854,-1.8492588738565725,-19.373133629909862
BH9_565,BH876,4.820000044261236,1.2537516299898732,-14.431135473010329
BH9_566,BH876,9.919999835923836,9.050869282177466,-3.7228480067405294
BH9_567,BH876,12.350000000000003,9.346145684883291,-10.649391164517624
BH9_568,BH876,7.340000280911412,6.608720318134351,3.2018837639342523
BH9_569,BH876,19.940000000000023,19.50270893690993,4.304633073871061
BH9_570,BH876,2.7100000652439595,1.20968709895481,-19.068841260461568
BH9_571,BH876,6.939999999999991,2.61878654316586,-16.36055222820612
BH9_572,BH876,12.939999999999973,11.118807740435958,-4.929229663145982
BH9_573,BH876,12.910000000000004,13.620621434717057,13.46617618830925
BH9_574,BH876,18.25000000000001,18.744373777720647,0.8821162002074682
BH9_575,BH876,14.379999999999985,9.873165038840137,-20.568886788531895
BH9_576,BH876,12.669999865082277,7.625420831694073,-6.756962548868144
BH9_577,BH876,12.420000090616773,10.749841519527926,-14.454340907254185
BH9_578,BH876,2.7100000652439595,1.4659988030076945,1.0824034552637474
BH9_579,BH876,5.019999863833639,1.43944028022649,-15.600249149429137
BH9_580,BH876,10.6599997958512,9.76376058183324,-4.456290578105291
BH9_581,BH876,6.679999999999978,2.3864239891493373,-14.727419285903064
BH9_582,BH876,12.219999999999995,10.623605689623677,-3.8961212935846596
BH9_583,BH876,11.909999999999997,12.796851783786774,11.143494593896811
BH9_584,BH876,18.999999802134106,19.501931264495948,2.194177899222466
BH9_585,BH876,25.05999999999999,23.35367778972489,5.760119071749695
BH9_586,BH876,34.50000025171325,34.85698995229942,20.36329316100985
BH9_587,BH876,12.43000000000002,11.31844774605459,-8.242895771322274
BH9_588,BH876,20.690000160049333,20.984794008090773,5.747910802985522
BH9_589,BH876,14.370000213976123,15.176154858247244,2.066888778670385
BH9_590,BH876,17.60999999999999,17.647808752972136,4.4155325607335785
BH9_591,BH876,3.460000016149946,0.7747565174448502,-22.98637192845517
BH9_592,BH876,3.340000124406504,0.6300833297441455,-20.01138340942314
BH9_593,BH876,12.910000000000004,8.625118097502847,-0.2633206710310512
BH9_594,BH876,5.360000184616199,3.418592736766791,-13.281693012749505
BH9_595,BH876,3.549999934957527,0.3551157062165525,-19.294698662179513
BH9_596,BH876,5.230000301894136,2.677377228174976,-22.71852912495227
BH9_597,BH876,3.619999871807868,1.1335946726183923,-21.09727329118779
BH9_598,BH876,2.750000029158441,-0.128619738368282,-17.137796148764174
BH9_599,BH876,11.969999869069392,12.846629412055254,11.14282426662055
BH9_600,BH876,19.19000000000002,19.66944215752111,2.359500917063745
BH9_601,BH876,5.159999737534321,2.640736949989372,-6.839421300963526
BH9_602,BH876,19.310000000000013,16.637075477988247,3.3040207864257987
BH9_603,BH876,16.880000000000003,14.73767633813154,-6.55724442111692
BH9_604,BH876,8.080000000000014,5.14333798044931,1.8251760803028898
BH9_605,BH876,11.570000229924585,12.022204452977151,10.838675480374059
BH9_606,BH876,19.48,19.35909310262005,1.1888463326242562
BH9_607,BH876,30.000000000000032,28.734382335583984,26.567287962346757
BH9_608,BH876,12.729999810953997,11.139591732592706,5.329625415865888
BH9_609,BH876,14.370000213976123,11.94410506311217,-5.986341111300417
BH9_610,BH876,7.109999999999975,3.713670658277544,3.304106446365626
BH9_611,BH876,2.35999975348278,-2.972226736334198,-23.32989195378364
BH9_612,BH876,5.2700002658086165,0.1424409482991323,-18.296720412441992
BH9_613,BH876,13.850000000000014,13.98921560508334,2.5470571074692043
BH9_614,BH876,18.380000000000013,18.888210495292327,10.887291012194927
BH9_615,BH876,12.930000258035871,8.739621445494928,-6.415524613991695
BH9_616,BH876,5.400000148530679,2.697754155153022,-5.887850341789645
BH9_617,BH876,13.540000000000015,13.918281745886915,3.9891533177844893
BH9_618,BH876,29.68000000000002,29.89313455324486,15.99358230610578
BH9_619,BH876,18.599999999999987,16.2372046037724,1.3219817071887332
BH9_620,BH876,11.779999999999992,10.718675320214016,-9.595774003735109
BH9_621,BH876,2.2599998436965785,-0.705430462912891,-12.922574003507577
BH9_622,BH876,16.09000000000002,11.50006141251596,3.7330757712536644
BH9_623,BH876,-0.1099999007648217,-2.6973918310479417,-13.965785491229644
BH9_624,BH876,14.460000000000004,9.742742716779183,2.0706312787271806
BH9_625,BH876,16.39000000000001,14.830474949193698,-6.068693239641299
BH9_626,BH876,25.480000231374703,23.739356784067123,1.6821242512254186
BH9_627,BH876,15.830000000000007,14.235794637213134,-5.834488386735157
BH9_628,BH876,25.03000000982733,23.175799122277265,4.329147935954086
BH9_629,BH876,11.86000000000001,12.723241659443731,10.509750386447173
BH9_630,BH876,18.3399997700357,18.64849164785404,1.5449892984228069
BH9_631,BH876,15.580000000000007,13.894706089520415,-4.795279079505985
BH9_632,BH876,27.21999999999998,25.594927148241087,11.55469321094057
BH9_633,BH876,15.319999984454515,9.755708066415158,-13.039846416830992
BH9_634,BH876,20.29999988437368,14.344963025169797,11.42033585620545
BH9_635,BH876,3.840000300846986,0.6109174333412092,-1.8613986789890324
BH9_636,BH876,18.140000000000025,13.651070641706776,1.248253379977011
BH9_637,BH876,19.800000000000008,18.971464938395552,5.905450377965492
BH9_638,BH876,26.48999994772482,25.355537241343125,4.10640613918633
BH9_639,BH876,13.469999770881364,11.739398608711832,-2.722424371175566
BH9_640,BH876,22.18999999999998,20.151583414345804,10.764582443544828
BH9_641,BH876,0.2799997474013645,-4.23177329075509,-12.142720837343173
BH9_642,BH876,28.61999990869933,26.05185965529948,19.780060748968335
BH9_643,BH876,0.8499998606921877,-1.229986089238584,10.890074709818338
BH9_644,BH876,6.499999999999986,4.8549546437335005,20.286621841968792
BH9_645,BH876,22.01000022424614,19.99146031583432,21.881293216500005
BH9_646,BH876,23.809999999999985,21.91489281757488,22.219339336598402
BH9_647,BH876,14.749999999999984,12.862261802596064,12.824192303218739
BH9_648,BH876,18.57000019005344,17.170080079980785,22.661973578136784
BH9_649,BH876,5.49000006733826,4.365401056791618,16.690126992150347
BH9_650,BH876,25.24999981135697,23.06196438569292,38.17625952592147
BH9_651,BH876,1.5099998927905922,3.16036041449612,-2.7698288174295915
BH9_652,BH876,15.069999999999991,16.40861408773089,3.7807354988103383
BH9_653,BH876,10.000000000000012,8.362118522992457,25.860674228779526
BH9_654,BH876,11.940000000000028,10.15281162386666,25.05365545401362
BH9_655,BH876,16.809999999999995,18.70036026321561,4.123150829975419
BH9_656,BH876,-0.500000176440482,1.1546186872858692,-2.5353084166936815
BH9_657,BH876,1.0399996892859706,2.111609352575711,16.411647907084355
BH9_658,BH876,8.070000000000004,7.508615716186978,15.809055274996567
BH9_659,BH876,-2.4600002907784555,-1.64809119645634,22.21820682604037
BH9_660,BH876,8.580000000000018,7.281424028572955,27.047560252034184
BH9_663,BH876,14.990000282160048,16.132413784744607,1.9671097408239213
BH9_664,BH876,-4.209999967055932,-2.91084256724296,-24.415976370204607
BH9_667,BH876,17.060000297262846,17.053392685176046,11.266975711974922
BH9_668,BH876,10.359999999999998,12.25586431999373,9.470798148919842
BH9_669,BH876,7.580000000000011,8.404815397110394,7.379804022629266
BH9_670,BH876,16.78000000000003,20.215043824035103,-1.3835001590544196
BH9_673,BH876,16.05999999999999,16.92073360560035,10.351026486351795
BH9_674,BH876,18.89000000000003,21.14664489111485,11.728998579201056
BH9_675,BH876,14.019999999999998,16.246173722220206,9.813358083193947
BH9_676,BH876,3.4300000432140854,4.859760613347757,1.1548599140267348
BH9_677,BH876,20.63000021417761,20.65745231035088,9.994685420352107
BH9_678,BH876,-96.25999975650508,-97.10759042008024,-11.138720222768974
BH9_679,BH876,12.540000000000008,13.40503697806477,8.352902367491597
BH9_680,BH876,14.67999993431335,17.991751150969417,-1.067071553155913
BH9_681,BH876,5.380000166573439,6.198265869051432,1.565687910434912
BH9_682,BH876,16.10000000000003,18.526180324925093,2.3898286043181987
BH9_683,BH876,3.599999889850628,4.353078904341745,6.972914101759814
BH9_684,BH876,19.569999915424926,23.32431969631232,-2.4612410210934996
BH9_685,BH876,21.769999813249783,22.654882423645915,10.166164221311293
BH9_686,BH876,13.810000091663923,15.604923045712102,10.511414493590529
BH9_687,BH876,12.529999999999996,13.523659361052095,13.45483811842449
BH9_688,BH876,21.749999831292545,24.447147812281404,17.885911961288816
BH9_689,BH876,14.189999999999982,13.22408100434761,0.5717396648430493
BH9_690,BH876,5.330000211680338,5.708219310786453,-1.9078160801218718
BH9_691,BH876,9.500000214821789,9.274161249320954,10.660296023347776
BH9_692,BH876,23.83999982835258,25.1945019321256,11.865260931692042
BH9_693,BH876,4.489999714457296,3.908367646406547,2.3569664117681683
BH9_694,BH876,17.529999873257992,18.96401188287334,9.205597668040927
BH9_695,BH876,1.5399998657264526,2.432069153819039,-1.7316983396040322
BH9_696,BH876,18.70999999999997,21.182981141072226,5.914830212228821
BH9_701,BH876,8.700000000000014,8.903339922283282,10.655489140688028
BH9_702,BH876,19.2100002401946,20.58921191013564,9.549480324802524
BH9_703,BH876,15.270000000000008,16.301121903032758,8.961192218141784
BH9_704,BH876,18.26000000000002,20.25751975202108,1.929824481062152
BH9_705,BH876,4.560000278817111,5.500966924991454,6.3720263597527085
BH9_706,BH876,19.64000000000004,22.2920272665372,14.36433031291509
BH9_707,BH876,1.9700001053165936,0.0256336993109245,1.47355705081708
BH9_708,BH876,19.13000000000002,20.458641056490748,11.818283022775184
BH9_709,BH876,1.1400002265816462,1.655623192634562,4.633106723258431
BH9_710,BH876,20.969999907450696,24.44506774381616,-4.004890058215901
BH9_711,BH876,0.739999959927366,-0.462761567971956,2.0786568912302323
BH9_712,BH876,20.870000000000022,21.98863409136649,8.986703489677359
BH9_713,BH876,10.150000255941574,11.20900124585818,0.8602065734820639
BH9_714,BH876,10.190000000000015,10.482722910022291,-3.131614384960882
BH9_717,BH876,8.260000000000009,9.06364204915218,8.66344510446765
BH9_718,BH876,17.27000000000002,19.08675932462633,7.997392612797927
BH9_719,BH876,5.340000202658958,6.043950684622136,6.3978387195933895
BH9_720,BH876,18.83999999999998,20.829666637985024,7.914460751962411
BH9_721,BH876,-1.1600002085388867,-1.74299968261824,-5.987762802373214
BH9_722,BH876,7.89000000000001,6.170894470704485,2.489474233412913
BH9_723,BH876,15.48999999999998,15.230799449962271,12.480871681134907
BH9_724,BH876,19.550000000000004,20.979858520599528,12.975330958394464
BH9_725,BH876,7.359999999999976,7.427722654081765,-1.1837055068242943
BH9_726,BH876,18.179999914377778,17.51966077617408,2.830903465103612
BH9_727,BH876,15.720000000000022,14.961945274848224,-7.363838418305654
BH9_728,BH876,10.680000000000009,6.719674221595915,2.910160310785986
BH9_729,BH876,2.2399998617393377,0.8537347970872665,-13.288659434629457
BH9_730,BH876,28.35000015227659,29.551383794837434,30.665940401731255
BH9_731,BH876,4.810000053282615,2.660501678642662,-12.153563628521374
BH9_732,BH876,25.86999987954089,26.4247974463237,29.434010055117525
BH9_733,BH876,4.620000224688832,2.709876885153568,-16.326864455176423
BH9_734,BH876,29.540000000000006,30.200350014137022,26.400740785648484
BH9_735,BH876,14.749999999999984,15.748194063625576,-2.6196960522490222
BH9_736,BH876,-1.060000298752685,-1.5397282167745177,9.317563343777914
BH9_737,BH876,4.040000120419389,1.7470954996874537,-14.528078892550374
BH9_738,BH876,19.529999999999987,20.071008750647643,20.756682842688637
BH9_739,BH876,3.890000255740087,3.1353189586557515,-11.73806580467737
BH9_740,BH876,19.12000000000001,15.1980490402529,4.043688615518051
BH9_741,BH876,3.3600001063637444,0.2729978084024549,-13.615991407533935
BH9_742,BH876,21.6299999395491,22.39740675223014,19.943852564460837
BH9_743,BH876,5.779999805718245,2.495686378044137,-20.025604784073497
BH9_744,BH876,21.110000000000014,22.260985941598896,20.417978254897182
BH9_745,BH876,3.489999989085806,2.2738192966330386,-9.463836544874438
BH9_746,BH876,52.86999999468481,51.84322456558364,48.14751249939377
BH9_747,BH876,1.310000073218189,-0.1988548030635853,-9.576821932312688
BH9_748,BH876,50.2299998662912,48.85057139182665,42.78547036212754
BH9_749,BH876,20.31999986633091,18.93209744116944,10.948657192566502
BH9_750,BH876,14.770000000000003,14.075373534493522,18.03232824994987
