Reaction,Dataset,Reference,wB97M-V,MACE-OMOL-0-100M,MACE-OMOL-0-4M
UPU23_3,UPU23,8.900007031199321,9.271537946098718,8.545720472323422,9.753984243051166
UPU23_4,UPU23,2.22000176231052,2.2087886072129312,2.262586695672895,3.020708984471718
UPU23_5,UPU23,2.0200013152286425,1.9160208617623544,1.4223099316790984,2.8365327245360312
UPU23_6,UPU23,3.140002187362523,3.0291242754011485,3.1209419070837385,2.9400286863239438
UPU23_7,UPU23,0.5700007408002973,-1.0842575559078471,-1.9128510850701754,-0.6911614651930454
UPU23_8,UPU23,3.3200026524871595,3.38716405021036,3.63491751661404,3.115564776087916
UPU23_9,UPU23,7.2600053731582435,8.254422084087416,8.000390583413871,8.67997992708572
UPU23_10,UPU23,3.960002702628324,4.047484927832858,3.7226738474069268,4.652960853911244
UPU23_11,UPU23,11.130008156978985,11.71719977083243,11.78500255805839,11.72685708071848
UPU23_12,UPU23,4.82000380931808,5.7860067028304,5.875610111799919,5.98099950344607
UPU23_13,UPU23,14.410010845551664,14.080186092887578,14.15293154723915,14.70647951924177
UPU23_14,UPU23,5.15000413912202,5.314299108975213,5.242871229982118,5.008925422290297
UPU23_15,UPU23,5.480003841416485,5.58042531200611,5.379685187723355,6.018956103512687
UPU23_16,UPU23,6.840005124546722,7.506917424628801,7.497823544472304,7.1698617633885116
UPU23_17,UPU23,3.900002756756603,3.867303489015492,3.978529696075929,3.3876455710589943
UPU23_18,UPU23,6.430004866913823,6.645222669719455,6.983155653836908,6.200896562385315
UPU23_19,UPU23,5.420003895544764,5.768025732570624,6.04643560299289,4.886664633236816
UPU23_20,UPU23,6.70000525084604,6.264619599587328,6.159139828927671,6.8107724785627966
UPU23_21,UPU23,5.6000043606694,6.728483387708379,5.602999780940306,5.100986688293898
UPU23_22,UPU23,10.42000816998748,11.115697050458998,11.597811122293544,10.155266784184422
UPU23_23,UPU23,6.090004546131262,6.631113746669829,6.482925293368162,6.3371458797229225
