Molecule,charge,multiplicity,num_atoms,field_au_x,field_au_y,field_au_z,field_VA_x,field_VA_y,field_VA_z,mace-polar-1-s,mace-polar-1-m,mace-polar-1-l
HR46_methanol2-,0,1,6,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-3148.827034713865,-3148.827244185333,-3148.8293285345885
HR46_methylacetate,0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,-7303.410706866331,-7303.402024844442,-7303.398510391262
HR46_methylacetate0+,0,1,11,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-7303.338212663064,-7303.333616812054,-7303.32874770187
HR46_methylacetate0-,0,1,11,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-7303.481702222788,-7303.4920214796075,-7303.491639033476
HR46_methylacetate1+,0,1,11,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-7303.421006285402,-7303.4278584988115,-7303.424847832279
HR46_methylacetate1-,0,1,11,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-7303.397169374426,-7303.399716021342,-7303.3960202634935
HR46_methylacetate2+,0,1,11,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-7303.419380945606,-7303.423700934854,-7303.4207858378895
HR46_methylacetate2-,0,1,11,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-7303.3997208054425,-7303.40054124907,-7303.397048398422
HR46_methylformate,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,-6233.564789709365,-6233.559275756377,-6233.560307347323
HR46_methylformate0+,0,1,8,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-6233.555168601039,-6233.552588140737,-6233.553040336034
HR46_methylformate0-,0,1,8,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-6233.571673793715,-6233.584849222276,-6233.587454356087
HR46_methylformate1+,0,1,8,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-6233.5164717582375,-6233.511915662009,-6233.513058719888
HR46_methylformate1-,0,1,8,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-6233.6122752231695,-6233.617859666196,-6233.620227938512
HR46_methylformate2+,0,1,8,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-6233.509276183382,-6233.50477746279,-6233.505887653303
HR46_methylformate2-,0,1,8,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-6233.619295083056,-6233.626320430977,-6233.62896601936
HR46_nitrogen,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,-2981.0426958804906,-2981.043707185123,-2981.0510699289543
HR46_nitrogen0+,0,1,2,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-2981.0427483593717,-2981.0439434490604,-2981.053171464147
HR46_nitrogen0-,0,1,2,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-2981.0427483593717,-2981.0439499416084,-2981.0532028195694
HR46_nitrogen1+,0,1,2,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-2981.0426958804906,-2981.043707185123,-2981.0510699289543
HR46_nitrogen1-,0,1,2,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-2981.0426958804906,-2981.043707185123,-2981.0510699289543
HR46_nitrogen_monoxide,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,-3535.0717099022945,-3535.2151194926473,-3535.212174635447
HR46_nitrogen_monoxide0+,0,2,2,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-3535.0717099022945,-3535.2151194926473,-3535.212174635447
HR46_nitrogen_monoxide0-,0,2,2,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-3535.0717099022945,-3535.2151194926473,-3535.212174635447
HR46_nitrogen_monoxide2+,0,2,2,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-3535.042302910923,-3535.2162381906833,-3535.1995850682933
HR46_nitrogen_monoxide2-,0,2,2,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-3535.1008526653372,-3535.2121678235276,-3535.2322172709546
HR46_oxygen,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,-4091.171537179095,-4091.2573626334497,-4091.2038419742084
HR46_oxygen0+,0,3,2,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-4091.1715738664407,-4091.2528600288815,-4091.2066721418787
HR46_oxygen0-,0,3,2,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-4091.1715738664407,-4091.253283228894,-4091.2067506629337
HR46_oxygen1+,0,3,2,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-4091.171537179095,-4091.2573626334497,-4091.2038419742084
HR46_oxygen1-,0,3,2,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-4091.171537179095,-4091.2573626334497,-4091.2038419742084
HR46_phenol,0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,-8366.703862856572,-8366.698455130922,-8366.705857809946
HR46_phenol0+,0,1,13,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-8366.703967139589,-8366.728104597867,-8366.733835252193
HR46_phenol0-,0,1,13,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-8366.69434128526,-8366.714177399115,-8366.72481176036
HR46_phenol1+,0,1,13,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-8366.746073626964,-8366.774490953934,-8366.78356780643
HR46_phenol1-,0,1,13,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-8366.653826436639,-8366.66383996219,-8366.672182722737
HR46_phenol2+,0,1,13,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-8366.703991955688,-8366.69861669427,-8366.706012448092
HR46_phenol2-,0,1,13,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-8366.703733576564,-8366.698294423784,-8366.70570405261
HR46_phosphine,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,-9336.649519953648,-9336.638561649605,-9336.633613373508
HR46_phosphine0+,0,1,4,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-9336.646919493796,-9336.633527300472,-9336.62869356195
HR46_phosphine0-,0,1,4,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-9336.651584501478,-9336.651238736215,-9336.64663114141
HR46_phosphine1+,0,1,4,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-9336.649146029878,-9336.642244578785,-9336.637590531222
HR46_phosphine1-,0,1,4,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-9336.64929269712,-9336.642777007648,-9336.638139591456
HR46_phosphine2+,0,1,4,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-9336.642883457122,-9336.6164978738,-9336.610497316711
HR46_phosphine2-,0,1,4,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-9336.656077792808,-9336.66651243648,-9336.661944994912
HR46_propane,0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,-3240.7801147853934,-3240.776491412773,-3240.778006682625
HR46_propane0+,0,1,11,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-3240.7787986010044,-3240.7847135187412,-3240.786446005886
HR46_propane0-,0,1,11,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-3240.7790840567145,-3240.7889873134673,-3240.7913872601953
HR46_propane1+,0,1,11,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-3240.7795657704482,-3240.7884858568377,-3240.7909303583147
HR46_propane1-,0,1,11,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-3240.7792611857417,-3240.7834302430565,-3240.785772847378
HR46_propane2+,0,1,11,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-3240.779336806959,-3240.7836408341486,-3240.786071354534
HR46_propane2-,0,1,11,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-3240.77960349574,-3240.7880497654055,-3240.7905056103127
HR46_pyrazole,0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,-6155.432280249563,-6155.425731492966,-6155.428985629101
HR46_pyrazole0+,0,1,9,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-6155.368250869381,-6155.358620875585,-6155.362726101199
HR46_pyrazole0-,0,1,9,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-6155.492720426346,-6155.517584941181,-6155.522509307934
HR46_pyrazole1+,0,1,9,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-6155.489835902448,-6155.50052934474,-6155.5064483939705
HR46_pyrazole1-,0,1,9,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-6155.370187823041,-6155.378922388545,-6155.384248987807
HR46_pyrazole2+,0,1,9,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-6155.432440715988,-6155.4259302253895,-6155.429185580782
HR46_pyrazole2-,0,1,9,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-6155.4321197554245,-6155.4255328747895,-6155.428785803331
HR46_pyridine,0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,-6755.924204188928,-6755.9225125866315,-6755.93041362619
HR46_pyridine0+,0,1,11,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-6755.837041458908,-6755.839992514758,-6755.848866023729
HR46_pyridine0-,0,1,11,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-6756.005343080499,-6756.039668332451,-6756.04735530867
HR46_pyridine1+,0,1,11,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-6755.917280887004,-6755.938818979854,-6755.947301790207
HR46_pyridine1-,0,1,11,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-6755.923303091936,-6755.945984809582,-6755.954480720752
HR46_pyridine2+,0,1,11,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-6755.924343309538,-6755.922677647486,-6755.930578216557
HR46_pyridine2-,0,1,11,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-6755.924065032317,-6755.922347703503,-6755.930249217161
HR46_pyrrole,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,-5718.8582599111705,-5718.854935978816,-5718.855946340672
HR46_pyrrole0+,0,1,10,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-5718.932312714415,-5718.951100367333,-5718.954079829521
HR46_pyrrole0-,0,1,10,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-5718.779767865134,-5718.789217568922,-5718.79049682597
HR46_pyrrole1+,0,1,10,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-5718.85520076013,-5718.869451955062,-5718.872241736562
HR46_pyrrole1-,0,1,10,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-5718.856337148934,-5718.8705160059235,-5718.873376088488
HR46_pyrrole2+,0,1,10,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-5718.858235919445,-5718.854909217569,-5718.855919225791
HR46_pyrrole2-,0,1,10,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-5718.858283895409,-5718.854962749017,-5718.855973464078
HR46_silane,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,-7941.522879967993,-7941.529081247607,-7941.521070784719
HR46_silane0+,0,1,5,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-7941.522464394547,-7941.534162357769,-7941.52699157721
HR46_silane0-,0,1,5,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-7941.522463070005,-7941.533990722588,-7941.526591935771
HR46_silane1+,0,1,5,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-7941.52246355767,-7941.534055496111,-7941.526729088942
HR46_silane1-,0,1,5,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-7941.522463908434,-7941.534105059309,-7941.52685743321
HR46_sulfur_dioxide,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,-14929.685911398074,-14929.69171534067,-14929.694302114873
HR46_sulfur_dioxide0+,0,1,3,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-14929.636149412014,-14929.64859206915,-14929.651271898563
HR46_sulfur_dioxide0-,0,1,3,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-14929.733735150034,-14929.744533937293,-14929.745441297728
HR46_sulfur_dioxide1+,0,1,3,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-14929.727632615952,-14929.734058982427,-14929.735413358067
HR46_sulfur_dioxide1-,0,1,3,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-14929.643751808904,-14929.651832140797,-14929.65484339799
HR46_sulfur_dioxide2+,0,1,3,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-14929.630744070986,-14929.640100663004,-14929.643050209086
HR46_sulfur_dioxide2-,0,1,3,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-14929.740330517168,-14929.747525483212,-14929.748368569319
HR46_sulfur_monoxide,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,-12880.797802883784,-12881.016454485469,-12881.09967993883
HR46_sulfur_monoxide0+,0,3,2,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-12880.864403085741,-12881.0920239547,-12881.148901644221
HR46_sulfur_monoxide0-,0,3,2,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-12880.730769209611,-12880.941554804938,-12881.05754241303
HR46_sulfur_monoxide1+,0,3,2,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-12880.797802883784,-12881.016454485469,-12881.09967993883
HR46_sulfur_monoxide1-,0,3,2,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-12880.797802883784,-12881.016454485469,-12881.09967993883
HR46_thiophene,0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,-15047.695406383897,-15047.712324423124,-15047.7153007511
HR46_thiophene0+,0,1,9,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-15047.690436487614,-15047.71022865366,-15047.711994436431
HR46_thiophene0-,0,1,9,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-15047.696339884073,-15047.747567939288,-15047.7501194095
HR46_thiophene1+,0,1,9,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-15047.691950090208,-15047.729270437825,-15047.73295699692
HR46_thiophene1-,0,1,9,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-15047.691968978666,-15047.729348681818,-15047.7330785037
HR46_thiophene2+,0,1,9,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-15047.695396094381,-15047.71224588093,-15047.71521910548
HR46_thiophene2-,0,1,9,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-15047.695416569326,-15047.712403780191,-15047.71538316683
HR46_toluene,0,1,15,0.0,0.0,0.0,0.0,0.0,0.0,-7388.83052553175,-7388.833921788643,-7388.837729737268
HR46_toluene0+,0,1,15,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-7388.804291517184,-7388.844541546814,-7388.84646157685
HR46_toluene0-,0,1,15,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-7388.842764378362,-7388.874655871901,-7388.880549709997
HR46_toluene1+,0,1,15,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-7388.826530891081,-7388.85571516014,-7388.860914181232
HR46_toluene1-,0,1,15,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-7388.826407460459,-7388.855389092994,-7388.860594338838
HR46_toluene2+,0,1,15,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-7388.830995067078,-7388.8390143144625,-7388.84347688027
HR46_toluene2-,0,1,15,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-7388.829559425983,-7388.836003024304,-7388.839584933273
HR46_trimethyl_amine,0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,-4746.5407869734045,-4746.541144591941,-4746.54705256937
HR46_trimethyl_amine0+,0,1,13,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-4746.553695095858,-4746.564826594656,-4746.570280709869
HR46_trimethyl_amine0-,0,1,13,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-4746.525009042147,-4746.544249031198,-4746.551173212028
HR46_trimethyl_amine1+,0,1,13,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-4746.527087628332,-4746.545953894176,-4746.552685398592
HR46_trimethyl_amine1-,0,1,13,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-4746.551546518717,-4746.563367598844,-4746.569021563083
HR46_trimethyl_amine2+,0,1,13,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-4746.501497889984,-4746.524890181629,-4746.53244683764
HR46_trimethyl_amine2-,0,1,13,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-4746.578814002556,-4746.579431778373,-4746.584327999096
HR46_water,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,-2079.865079860546,-2079.864304063184,-2079.865206190889
HR46_water0+,0,1,3,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-2079.8268374918375,-2079.819270023041,-2079.819366049829
HR46_water0-,0,1,3,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-2079.903278933929,-2079.912733901006,-2079.914858765926
HR46_water1+,0,1,3,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-2079.9093152440605,-2079.9193154797276,-2079.921419972774
HR46_water1-,0,1,3,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-2079.8208089647646,-2079.8109867674284,-2079.810865920397
HR46_water2+,0,1,3,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-2079.8340347120493,-2079.8267291205834,-2079.826909735925
HR46_water2-,0,1,3,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-2079.896107553646,-2079.902714590109,-2079.904425840869
