Molecule,charge,multiplicity,num_atoms,field_au_x,field_au_y,field_au_z,field_VA_x,field_VA_y,field_VA_z,mace-polar-1-s,mace-polar-1-m,mace-polar-1-l
Dip146_HCO1-,0,2,3,0.0,-0.0001,0.0,0.0,-0.00514220674763,0.0,-3098.261505639453,-3098.2753516374564,-3098.3299262172663
Dip146_HCOF0+,0,1,4,0.0001,0.0,0.0,0.00514220674763,0.0,0.0,-5818.019151757259,-5818.01986572474,-5818.027207516885
Dip146_HCOF0-,0,1,4,-0.0001,0.0,0.0,-0.00514220674763,0.0,0.0,-5818.016581991776,-5818.016938177062,-5818.024177385809
Dip146_HCOF1+,0,1,4,0.0,0.0001,0.0,0.0,0.00514220674763,0.0,-5818.016410548864,-5818.0165414842395,-5818.023924571054
Dip146_HCOF1-,0,1,4,0.0,-0.0001,0.0,0.0,-0.00514220674763,0.0,-5818.019323353785,-5818.020260713215,-5818.027458219462
Dip146_HCONH20+,0,1,6,0.0001,0.0,0.0,0.00514220674763,0.0,0.0,-4623.437532044807,-4623.43659645284,-4623.438605889389
Dip146_HCONH20-,0,1,6,-0.0001,0.0,0.0,-0.00514220674763,0.0,0.0,-4623.430158987699,-4623.428039557142,-4623.42988351359
Dip146_HCONH21+,0,1,6,0.0,0.0001,0.0,0.0,0.00514220674763,0.0,-4623.434378425218,-4623.43287590705,-4623.434850124381
Dip146_HCONH21-,0,1,6,0.0,-0.0001,0.0,0.0,-0.00514220674763,0.0,-4623.433312916548,-4623.431758259226,-4623.4336372402895
Dip146_HCOOH0+,0,1,5,0.0001,0.0,0.0,0.00514220674763,0.0,0.0,-5164.219152736138,-5164.22062835541,-5164.220420693833
Dip146_HCOOH0-,0,1,5,-0.0001,0.0,0.0,-0.00514220674763,0.0,0.0,-5164.215780577847,-5164.217449516605,-5164.217143359552
Dip146_HCP2+,0,1,3,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-10339.918234138104,-10339.92787601146,-10339.932173353263
Dip146_HCP2-,0,1,3,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-10339.919313072141,-10339.928938023928,-10339.933164310329
Dip146_HCl-HCl0+,0,1,4,0.0001,0.0,0.0,0.00514220674763,0.0,0.0,-25077.587616881898,-25077.58930910766,-25077.59602094694
Dip146_HCl-HCl0-,0,1,4,-0.0001,0.0,0.0,-0.00514220674763,0.0,0.0,-25077.590613060675,-25077.592749502517,-25077.599530630912
Dip146_HCl-HCl1+,0,1,4,0.0,0.0001,0.0,0.0,0.00514220674763,0.0,-25077.588178964033,-25077.589948304943,-25077.596745031362
Dip146_HCl-HCl1-,0,1,4,0.0,-0.0001,0.0,0.0,-0.00514220674763,0.0,-25077.590052046293,-25077.59210407571,-25077.598801812022
Dip146_HCl2+,0,1,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-12538.752408143235,-12538.75768922245,-12538.75754759666
Dip146_HCl2-,0,1,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-12538.754478330407,-12538.760067684798,-12538.759828785407
Dip146_HF-HF0+,0,1,4,0.0001,0.0,0.0,0.00514220674763,0.0,0.0,-5467.626351996388,-5467.607266082673,-5467.610290567672
Dip146_HF-HF0-,0,1,4,-0.0001,0.0,0.0,-0.00514220674763,0.0,0.0,-5467.632012447223,-5467.614162920156,-5467.616930681091
Dip146_HF-HF1+,0,1,4,0.0,0.0001,0.0,0.0,0.00514220674763,0.0,-5467.627992829681,-5467.609109733658,-5467.612117176951
Dip146_HF-HF1-,0,1,4,0.0,-0.0001,0.0,0.0,-0.00514220674763,0.0,-5467.6303726249225,-5467.612315646433,-5467.615100588549
Dip146_HF2+,0,1,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-2733.7129563257463,-2733.7096976949947,-2733.7094347488282
Dip146_HF2-,0,1,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-2733.715904332728,-2733.713761692589,-2733.7131595952346
Dip146_HN30+,0,1,4,0.0001,0.0,0.0,0.00514220674763,0.0,0.0,-4484.496733942274,-4484.503969807525,-4484.498679382994
Dip146_HN30-,0,1,4,-0.0001,0.0,0.0,-0.00514220674763,0.0,0.0,-4484.495608294276,-4484.502721096328,-4484.497023808588
Dip146_HN31+,0,1,4,0.0,0.0001,0.0,0.0,0.00514220674763,0.0,-4484.495495541713,-4484.501918453439,-4484.4962533326325
Dip146_HN31-,0,1,4,0.0,-0.0001,0.0,0.0,-0.00514220674763,0.0,-4484.496849372035,-4484.504762348314,-4484.499440821926
Dip146_HNC2+,0,1,3,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-2541.895791914896,-2541.8740666059084,-2541.887768674414
Dip146_HNC2-,0,1,3,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-2541.899750245221,-2541.881018338049,-2541.8943916388826
Dip146_HNCO0+,0,1,4,0.0001,0.0,0.0,0.00514220674763,0.0,0.0,-4590.787570914082,-4590.780886065162,-4590.787076767712
Dip146_HNCO0-,0,1,4,-0.0001,0.0,0.0,-0.00514220674763,0.0,0.0,-4590.790435469912,-4590.785096634052,-4590.791253428328
Dip146_HNCO1+,0,1,4,0.0,0.0001,0.0,0.0,0.00514220674763,0.0,-4590.789829887888,-4590.783939664571,-4590.789955018785
Dip146_HNCO1-,0,1,4,0.0,-0.0001,0.0,0.0,-0.00514220674763,0.0,-4590.788175859203,-4590.782047288855,-4590.788378395182
Dip146_HNO0+,0,1,3,0.0001,0.0,0.0,0.00514220674763,0.0,0.0,-3550.8984734072937,-3550.908672410689,-3550.907819482282
Dip146_HNO0-,0,1,3,-0.0001,0.0,0.0,-0.00514220674763,0.0,0.0,-3550.8970448022974,-3550.905707608633,-3550.904689966221
Dip146_HNO2+,0,1,3,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-3550.896803607293,-3550.906177844615,-3550.905328777759
Dip146_HNO2-,0,1,3,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-3550.8987143510476,-3550.9082033545446,-3550.9071818816374
Dip146_HNO20+,0,1,4,0.0001,0.0,0.0,0.00514220674763,0.0,0.0,-5598.549315682209,-5598.555617544927,-5598.552946468318
Dip146_HNO20-,0,1,4,-0.0001,0.0,0.0,-0.00514220674763,0.0,0.0,-5598.552626461185,-5598.5597571209955,-5598.556923900693
Dip146_HNO21+,0,1,4,0.0,0.0001,0.0,0.0,0.00514220674763,0.0,-5598.550276729593,-5598.557072147745,-5598.554206294437
Dip146_HNO21-,0,1,4,0.0,-0.0001,0.0,0.0,-0.00514220674763,0.0,-5598.5516667062375,-5598.5582958752875,-5598.555657092345
Dip146_HNS1+,0,1,3,0.0,0.0001,0.0,0.0,0.00514220674763,0.0,-12339.492405446546,-12339.509997398627,-12339.5126985848
Dip146_HNS1-,0,1,3,0.0,-0.0001,0.0,0.0,-0.00514220674763,0.0,-12339.491001949575,-12339.50717556189,-12339.509904490766
Dip146_HO20+,0,2,3,0.0001,0.0,0.0,0.00514220674763,0.0,0.0,-4106.982805024987,-4107.0646517303085,-4107.047882733696
Dip146_HO20-,0,2,3,-0.0001,0.0,0.0,-0.00514220674763,0.0,0.0,-4106.980473507612,-4107.061407840027,-4107.044787849349
Dip146_HO21+,0,2,3,0.0,0.0001,0.0,0.0,0.00514220674763,0.0,-4106.982848888675,-4107.064405074403,-4107.047678127909
Dip146_HO21-,0,2,3,0.0,-0.0001,0.0,0.0,-0.00514220674763,0.0,-4106.980429353118,-4107.061653790004,-4107.044991941338
Dip146_HOCN0+,0,1,4,0.0001,0.0,0.0,0.00514220674763,0.0,0.0,-4589.59708751999,-4589.600077145812,-4589.610936240256
Dip146_HOCN0-,0,1,4,-0.0001,0.0,0.0,-0.00514220674763,0.0,0.0,-4589.598959980629,-4589.60297238026,-4589.61387976524
Dip146_HOCN1+,0,1,4,0.0,0.0001,0.0,0.0,0.00514220674763,0.0,-4589.601230586993,-4589.605556578001,-4589.616522472988
Dip146_HOCN1-,0,1,4,0.0,-0.0001,0.0,0.0,-0.00514220674763,0.0,-4589.594815187365,-4589.597502140982,-4589.608301615322
Dip146_HOCl0+,0,1,3,0.0001,0.0,0.0,0.00514220674763,0.0,0.0,-14584.279706143609,-14584.283544884393,-14584.287921975558
Dip146_HOCl0-,0,1,3,-0.0001,0.0,0.0,-0.00514220674763,0.0,0.0,-14584.277442205852,-14584.280355640405,-14584.284655124618
Dip146_HOCl2+,0,1,3,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-14584.278341456142,-14584.28161999572,-14584.28576173066
Dip146_HOCl2-,0,1,3,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-14584.278806587738,-14584.282286308513,-14584.286819173074
Dip146_HOF0+,0,1,3,0.0001,0.0,0.0,0.00514220674763,0.0,0.0,-4777.4877587978635,-4777.494543065591,-4777.477067530416
Dip146_HOF0-,0,1,3,-0.0001,0.0,0.0,-0.00514220674763,0.0,0.0,-4777.485418807149,-4777.49095639323,-4777.473499501166
Dip146_HOF2+,0,1,3,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-4777.485772381911,-4777.491674485438,-4777.474375076771
Dip146_HOF2-,0,1,3,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-4777.487404905448,-4777.493827884591,-4777.476194530014
Dip146_HOOH2+,0,1,4,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-4124.3757615172435,-4124.380864572446,-4124.381945133939
Dip146_HOOH2-,0,1,4,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-4124.37803327994,-4124.384233085641,-4124.385330638026
Dip146_HPO0+,0,1,3,0.0001,0.0,0.0,0.00514220674763,0.0,0.0,-11351.395520646127,-11351.411829531575,-11351.415408149805
Dip146_HPO0-,0,1,3,-0.0001,0.0,0.0,-0.00514220674763,0.0,0.0,-11351.395544030745,-11351.410428709054,-11351.414271789103
Dip146_HPO1+,0,1,3,0.0,0.0001,0.0,0.0,0.00514220674763,0.0,-11351.398348500177,-11351.413921291143,-11351.417530866414
Dip146_HPO1-,0,1,3,0.0,-0.0001,0.0,0.0,-0.00514220674763,0.0,-11351.392715633694,-11351.408338070934,-11351.412151009532
Dip146_LiBH42+,0,1,6,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-945.6056132284193,-945.599767566372,-945.6127821967807
Dip146_LiBH42-,0,1,6,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-945.5933193854739,-945.587445755832,-945.5993763252897
Dip146_LiCN0+,0,1,3,0.0001,0.0,0.0,0.00514220674763,0.0,0.0,-2731.475060599995,-2731.6460001778837,-2731.696417089453
Dip146_LiCN0-,0,1,3,-0.0001,0.0,0.0,-0.00514220674763,0.0,0.0,-2731.485196268346,-2731.6600924225045,-2731.7104515336005
Dip146_LiCN1+,0,1,3,0.0,0.0001,0.0,0.0,0.00514220674763,0.0,-2731.4824121480788,-2731.656073961926,-2731.706269783011
Dip146_LiCN1-,0,1,3,0.0,-0.0001,0.0,0.0,-0.00514220674763,0.0,-2731.477844877909,-2731.650013316514,-2731.700597354126
Dip146_LiCl2+,0,1,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-12728.932036530976,-12728.928495444688,-12728.938419410619
Dip146_LiCl2-,0,1,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-12728.91884178572,-12728.913173126975,-12728.923021706258
Dip146_LiF2+,0,1,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-2923.5483369027697,-2923.5134488997833,-2923.533872377818
Dip146_LiF2-,0,1,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-2923.5587947037798,-2923.5273491166527,-2923.5473474652995
Dip146_LiH2+,0,1,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-219.39786895982968,-219.411606031244,-219.40013229900515
Dip146_LiH2-,0,1,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-219.3853802547216,-219.39947191498632,-219.38800766986074
Dip146_LiN2+,0,3,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-1690.3410874042343,-1690.2091478945838,-1690.5764446761175
Dip146_LiN2-,0,3,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-1690.3285716945732,-1690.1930989634282,-1690.561985524291
Dip146_LiOH2+,0,1,3,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-2268.8869712509204,-2268.909751518822,-2268.9208840823126
Dip146_LiOH2-,0,1,3,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-2268.8791900833326,-2268.89968742684,-2268.9109826202184
Dip146_N2H22+,0,1,4,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-3010.7015487518884,-3010.697646065725,-3010.697655238392
Dip146_N2H22-,0,1,4,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-3010.704531575162,-3010.703700949751,-3010.7040791646573
Dip146_N2H42+,0,1,6,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-3043.821465930706,-3043.8235726088747,-3043.823149422612
Dip146_N2H42-,0,1,6,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-3043.8255241622037,-3043.8295899542486,-3043.8292693353965
Dip146_NCO2+,0,2,3,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-4571.7527326893,-4572.130162932708,-4572.299276143246
Dip146_NCO2-,0,2,3,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-4571.7521331345915,-4572.130272922263,-4572.30001638708
Dip146_NCl2+,0,3,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-14009.26916370935,-14009.102191007982,-14009.092612694283
Dip146_NCl2-,0,3,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-14009.27071256222,-14009.103318074789,-14009.091813395331
Dip146_NF22+,0,2,3,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-6920.380569199237,-6920.462120816505,-6920.446486477808
Dip146_NF22-,0,2,3,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-6920.380974817845,-6920.462852189066,-6920.447179369064
Dip146_NH2+,0,3,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-1502.8017536393313,-1502.6025044868397,-1502.6141645775308
Dip146_NH2-,0,3,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-1502.8029516035178,-1502.6066656924907,-1502.6174808125236
Dip146_NH22+,0,2,3,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-1520.438391674564,-1520.4227045502246,-1520.393678832463
Dip146_NH22-,0,2,3,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-1520.440980237362,-1520.4262200782944,-1520.3970669824998
Dip146_NH2Cl0+,0,1,4,0.0001,0.0,0.0,0.00514220674763,0.0,0.0,-14043.92473022041,-14043.948735687341,-14043.946512241191
Dip146_NH2Cl0-,0,1,4,-0.0001,0.0,0.0,-0.00514220674763,0.0,0.0,-14043.9270577491,-14043.952198747738,-14043.950076782055
Dip146_NH2Cl1+,0,1,4,0.0,0.0001,0.0,0.0,0.00514220674763,0.0,-14043.925118258185,-14043.94923631417,-14043.946906197467
Dip146_NH2Cl1-,0,1,4,0.0,-0.0001,0.0,0.0,-0.00514220674763,0.0,-14043.92666935258,-14043.951705727819,-14043.949689806961
Dip146_NH2F0+,0,1,4,0.0001,0.0,0.0,0.00514220674763,0.0,0.0,-4237.865660090437,-4237.86543833834,-4237.868138370863
Dip146_NH2F0-,0,1,4,-0.0001,0.0,0.0,-0.00514220674763,0.0,0.0,-4237.86807908558,-4237.869347941442,-4237.872067257358
Dip146_NH2F1+,0,1,4,0.0,0.0001,0.0,0.0,0.00514220674763,0.0,-4237.865667517873,-4237.865879803771,-4237.868568023413
Dip146_NH2F1-,0,1,4,0.0,-0.0001,0.0,0.0,-0.00514220674763,0.0,-4237.8680714123075,-4237.868909987539,-4237.871641785402
Dip146_NH2OH1+,0,1,5,0.0,0.0001,0.0,0.0,0.00514220674763,0.0,-3584.4606182709977,-3584.469731630461,-3584.4746338015507
Dip146_NH2OH1-,0,1,5,0.0,-0.0001,0.0,0.0,-0.00514220674763,0.0,-3584.461690709889,-3584.4712500793707,-3584.4761792663826
Dip146_NH3-BH32+,0,1,8,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-2263.385891526965,-2263.5691420112776,-2263.515372276173
Dip146_NH3-BH32-,0,1,8,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-2263.3959355922316,-2263.5801914022013,-2263.5266737047637
Dip146_NH3-NH30+,0,1,8,0.0001,0.0,0.0,0.00514220674763,0.0,0.0,-3077.7699490796267,-3077.759324000726,-3077.760459649577
Dip146_NH3-NH30-,0,1,8,-0.0001,0.0,0.0,-0.00514220674763,0.0,0.0,-3077.7737112952236,-3077.7636933361373,-3077.7648959498865
Dip146_NH3-NH32+,0,1,8,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-3077.7724735457614,-3077.7624091185717,-3077.7636040448283
Dip146_NH3-NH32-,0,1,8,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-3077.7711873763574,-3077.7606000317446,-3077.7617443273257
Dip146_NH32+,0,1,4,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-1538.809761220154,-1538.813046058262,-1538.813968416484
Dip146_NH32-,0,1,4,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-1538.807331924914,-1538.8096129326932,-1538.810517411902
Dip146_NH3O2+,0,1,5,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-3583.4654614464166,-3583.4944390380433,-3583.4805330143145
Dip146_NH3O2-,0,1,5,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-3583.4554517898982,-3583.48237733603,-3583.4691622848277
Dip146_NO2+,0,2,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-3535.0639872572774,-3535.2131510180852,-3535.203416212607
Dip146_NO2-,0,2,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-3535.065345073504,-3535.212878269567,-3535.203985849279
Dip146_NO22+,0,2,3,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-5581.418974997294,-5581.450988268575,-5581.430611780002
Dip146_NO22-,0,2,3,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-5581.417702580228,-5581.450664865504,-5581.429877322657
Dip146_NOCl0+,0,1,3,0.0001,0.0,0.0,0.00514220674763,0.0,0.0,-16057.532507132653,-16057.528627017502,-16057.526983647456
Dip146_NOCl0-,0,1,3,-0.0001,0.0,0.0,-0.00514220674763,0.0,0.0,-16057.534353784253,-16057.530043519331,-16057.529052004187
Dip146_NOCl1+,0,1,3,0.0,0.0001,0.0,0.0,0.00514220674763,0.0,-16057.531025096181,-16057.52737411732,-16057.525692606441
Dip146_NOCl1-,0,1,3,0.0,-0.0001,0.0,0.0,-0.00514220674763,0.0,-16057.535835571072,-16057.531301166706,-16057.530348057022
Dip146_NP2+,0,1,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-10777.562330935169,-10777.601894817186,-10777.617526015802
Dip146_NP2-,0,1,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-10777.557435823779,-10777.595033260539,-10777.610952532463
Dip146_NS2+,0,2,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-12322.700735019787,-12323.06859269167,-12323.145959511181
Dip146_NS2-,0,2,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-12322.698403080916,-12323.064332052227,-12323.143295419282
Dip146_NaCN0+,0,1,3,0.0001,0.0,0.0,0.00514220674763,0.0,0.0,-6942.792077279427,-6942.930999818696,-6942.960892917268
Dip146_NaCN0-,0,1,3,-0.0001,0.0,0.0,-0.00514220674763,0.0,0.0,-6942.785041484373,-6942.921359427747,-6942.950975068873
Dip146_NaCN1+,0,1,3,0.0,0.0001,0.0,0.0,0.00514220674763,0.0,-6942.794869050057,-6942.934720680445,-6942.96416670948
Dip146_NaCN1-,0,1,3,0.0,-0.0001,0.0,0.0,-0.00514220674763,0.0,-6942.782249465949,-6942.917640291694,-6942.94769893776
Dip146_NaCl2+,0,1,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-16940.177465154884,-16940.174627501594,-16940.18853444727
Dip146_NaCl2-,0,1,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-16940.160909196744,-16940.15500110465,-16940.169257158563
Dip146_NaF2+,0,1,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-7134.430107399647,-7134.385389032708,-7134.408869246457
Dip146_NaF2-,0,1,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-7134.416342916657,-7134.367762333524,-7134.3916675840765
Dip146_NaH2+,0,1,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-4430.735040960726,-4430.732476791094,-4430.758829545069
Dip146_NaH2-,0,1,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-4430.720108811174,-4430.717748162286,-4430.745432579964
Dip146_NaLi2+,0,1,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-4619.827778478096,-4619.940352213959,-4619.795822527769
Dip146_NaLi2-,0,1,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-4619.83254716899,-4619.941807917585,-4619.79610096842
Dip146_NaOH2+,0,1,3,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-6479.710660970489,-6479.69690701256,-6479.722497178686
Dip146_NaOH2-,0,1,3,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-6479.722075191959,-6479.711259709851,-6479.736888804204
Dip146_O32+,0,1,3,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-6134.879566401551,-6134.877234095668,-6134.87287883264
Dip146_O32-,0,1,3,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-6134.87691271413,-6134.875523711213,-6134.870655596722
Dip146_OCl2+,0,2,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-14566.160526734437,-14566.525319276123,-14566.550479427131
Dip146_OCl2-,0,2,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-14566.16163534516,-14566.526948988052,-14566.551560448577
Dip146_OCl22+,0,1,3,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-27088.747809056193,-27088.733995855644,-27088.766710568958
Dip146_OCl22-,0,1,3,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-27088.747748765156,-27088.732858359665,-27088.76604376927
Dip146_OF22+,0,1,3,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-7475.616083001748,-7475.510276217042,-7475.55039847119
Dip146_OF22-,0,1,3,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-7475.617386501332,-7475.511078746615,-7475.551296136762
Dip146_OH2+,0,2,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-2061.066889350072,-2061.0702524373987,-2061.05650434962
Dip146_OH2-,0,2,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-2061.064290488611,-2061.066433829762,-2061.0533496721164
Dip146_P2H42+,0,1,6,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-18641.410149111838,-18641.473048120723,-18641.482055844484
Dip146_P2H42-,0,1,6,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-18641.41014156853,-18641.475216788353,-18641.484332136544
Dip146_PCl2+,0,3,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-21809.93580178141,-21809.866313651968,-21809.84918102781
Dip146_PCl2-,0,3,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-21809.933331015236,-21809.866299781508,-21809.847281841485
Dip146_PF2+,0,3,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-12004.931677956061,-12004.764988778408,-12004.753591005909
Dip146_PF2-,0,3,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-12004.930046262049,-12004.7629020566,-12004.75151649865
Dip146_PH2+,0,3,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-9302.507902337284,-9302.412041450933,-9302.368153232781
Dip146_PH2-,0,3,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-9302.508191389796,-9302.410986659286,-9302.367737146398
Dip146_PH22+,0,2,3,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-9319.322371159069,-9319.347012061606,-9319.378537130484
Dip146_PH22-,0,2,3,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-9319.322824664578,-9319.348168440794,-9319.379219132448
Dip146_PH2OH0+,0,1,5,0.0001,0.0,0.0,0.00514220674763,0.0,0.0,-11384.507865465837,-11384.52620434243,-11384.530996523443
Dip146_PH2OH0-,0,1,5,-0.0001,0.0,0.0,-0.00514220674763,0.0,0.0,-11384.509915231689,-11384.527830975901,-11384.532629028496
Dip146_PH32+,0,1,4,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-9336.650336781044,-9336.639382548417,-9336.6345205873
Dip146_PH32-,0,1,4,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-9336.650001078875,-9336.638075517929,-9336.633188314081
Dip146_PH3O2+,0,1,5,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-11384.446928834555,-11384.44514667152,-11384.433325256137
Dip146_PH3O2-,0,1,5,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-11384.453949389954,-11384.453230878553,-11384.44149836402
Dip146_PO2+,0,2,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-11334.881071088683,-11334.966075258164,-11334.983060473662
Dip146_PO2-,0,2,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-11334.88435410191,-11334.970358807097,-11334.986363188038
Dip146_PO22+,0,2,3,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-13382.732780339089,-13382.958012550458,-13383.093987261154
Dip146_PO22-,0,2,3,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-13382.735628692297,-13382.961000520496,-13383.09692799752
Dip146_PPO2+,0,1,3,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-20623.781328403165,-20623.511518900752,-20623.383839751
Dip146_PPO2-,0,1,3,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-20623.783194322594,-20623.51532122362,-20623.38749052279
Dip146_PS2+,0,2,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-20122.913973496645,-20122.927942034414,-20122.963927653396
Dip146_PS2-,0,2,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-20122.914788210604,-20122.92850053363,-20122.965075131408
Dip146_S2H22+,0,1,4,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-21702.784874187197,-21702.78995033076,-21702.791324020858
Dip146_S2H22-,0,1,4,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-21702.786287335548,-21702.792381801602,-21702.793783115976
Dip146_SCl22+,0,1,3,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-35879.763031341085,-35879.782816875886,-35879.77310648051
Dip146_SCl22-,0,1,3,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-35879.76474953244,-35879.7834685688,-35879.774152615064
Dip146_SF2+,0,2,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-13550.491339794813,-13550.694642778562,-13550.65919444482
Dip146_SF2-,0,2,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-13550.490070653068,-13550.69391467458,-13550.656881796449
Dip146_SF22+,0,1,3,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-16268.908677930282,-16268.885197789865,-16268.90033169242
Dip146_SF22-,0,1,3,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-16268.911078041367,-16268.887446069772,-16268.902461070988
