Reaction,Dataset,Reference,MACE-OMOL-0-100M,MACE-OMOL-0-4M,wB97M-V
BH9_252,BH876,38.269999988200425,40.24311749211228,40.93374927994298,39.19015747891245
BH9_253,BH876,1.9400001323807332,3.4075882662973673,2.866686740965544,0.8396013384341233
BH9_254,BH876,42.250000162748094,45.22388469889179,45.66383446079864,43.03579551302524
BH9_255,BH876,28.380000000000024,30.099214083587228,31.11706552695415,29.001071289345045
BH9_256,BH876,41.24999980986713,43.804255741687165,43.69682924207564,42.187507749257215
BH9_257,BH876,11.139999999999972,12.365320671025179,14.44519557333856,10.45417317431198
BH9_258,BH876,43.0600000595258,45.167111582522885,47.153886936332654,43.31954952420883
BH9_259,BH876,10.610000000000001,10.403802872109992,9.907936106350158,10.056374022616696
BH9_260,BH876,37.95000027688458,39.19310948368747,38.299421491023516,38.71077343595653
BH9_261,BH876,17.649999765001432,18.071314738449615,16.09842557956645,16.90454982251597
BH9_262,BH876,44.980000209949296,44.50059971210669,40.54570507862605,44.626667760122366
BH9_263,BH876,26.680000000000003,28.80116498802999,29.75356531004597,27.232568617698075
BH9_264,BH876,50.510000241202036,52.83285632278984,53.83831238085835,51.56358676563252
BH9_265,BH876,30.65999995086627,31.845503768863686,32.998897704228995,30.980658045122382
BH9_266,BH876,51.430000038744566,53.69046722652268,55.09999492775906,52.672032176267294
BH9_267,BH876,27.740000075071286,30.3953158517763,31.092318818884653,27.458666116999577
BH9_268,BH876,52.70000014804827,55.78146574102069,56.775646461769206,53.1373423112029
BH9_269,BH876,30.72999988771661,32.929572844064076,33.81537962694513,30.753275092631597
BH9_270,BH876,53.64999991852666,56.82485572313572,58.18704188689325,54.96359769178736
BH9_271,BH876,24.910000118083886,28.95379644886888,29.3082924333612,25.592428531102584
BH9_272,BH876,51.36000010189422,55.28219633680632,55.79928527426171,52.40025267753708
BH9_273,BH876,28.619999908699334,31.544585382916477,32.261846202846236,28.973592398463587
BH9_274,BH876,52.87999998566344,57.056654607996485,57.89217370117911,54.276999290164994
BH9_275,BH876,27.429999727224587,29.391217017213133,30.06410621152663,27.929295524292648
BH9_276,BH876,52.16999999867193,54.638742566748384,55.43939141290796,53.3248859422612
BH9_277,BH876,30.99999999999998,32.374708991396055,33.11519649664217,31.25928630786404
BH9_278,BH876,54.54999973411195,57.26516046559523,58.38284898333003,55.95817228406791
BH9_279,BH876,23.66000000000002,27.83261350808343,28.9879117083904,24.94535098979817
BH9_280,BH876,53.48000007189012,57.2446452441542,58.20459498054593,54.59779160870057
BH9_281,BH876,28.68999984554968,31.217525485564966,32.85274692212698,29.587832557173677
BH9_282,BH876,54.95000000076623,58.067622675747906,59.86405336622726,56.3105694310114
BH9_283,BH876,25.60000012311815,29.848595259098595,30.735804641231073,26.956780525684856
BH9_284,BH876,54.45999981530437,58.54609532925888,59.22482041275266,55.67822010184204
BH9_285,BH876,28.01999982247265,31.655156742338757,32.588822667717196,29.08710842303214
BH9_286,BH876,55.87999978928738,60.08387782124586,61.05721134551317,57.38661307621606
BH9_287,BH876,11.389999999999972,11.328228581674074,10.892743436148724,10.857034758656669
BH9_288,BH876,15.189999999999989,14.598127015793548,12.379465735930433,15.197934708037328
BH9_289,BH876,43.520000272051796,44.874161363477484,45.68405726249291,44.27986743294505
BH9_290,BH876,21.759999822271162,21.426212878200648,22.493680977130868,21.568955378674293
BH9_291,BH876,33.08000027773024,33.89012754229099,33.749198061240335,34.014011232310814
BH9_292,BH876,45.41999981300858,45.5456183612867,45.41635587240718,45.65850110387032
BH9_293,BH876,44.280000213936404,45.86446774041682,45.49848394722082,45.9797445389651
BH9_294,BH876,54.349999914539545,55.098136591534306,54.83791950685825,55.188675864770914
BH9_295,BH876,36.07000009037557,37.74446728301195,38.19285106180189,37.232406735035575
BH9_296,BH876,19.789999716954572,19.678190120152127,20.80156589493015,19.44799500541792
BH9_297,BH876,41.79999994120071,44.450179906094526,44.85375762912306,43.67105021108141
BH9_298,BH876,45.81000008868424,47.96166303962536,48.9076025245071,47.23940197438946
BH9_299,BH876,38.73000000000002,39.99288973757951,40.73090041992507,39.70018858247898
BH9_300,BH876,36.55000028485881,39.021879299658295,38.994152884518186,38.20402922692594
BH9_301,BH876,36.24000000000001,37.94176821729889,38.4308881552639,37.00920111302451
BH9_302,BH876,36.68000016758087,39.0746004223194,38.867644793859554,38.03704337100412
BH9_303,BH876,13.10000000000001,12.381300413582483,13.102641333939639,12.34210777883972
BH9_304,BH876,40.489999867982526,41.451297045533,41.52774698205181,41.56446520139041
BH9_305,BH876,48.24999976999598,50.525985304294885,51.14580802324001,49.87861796697034
BH9_306,BH876,42.24000017176947,44.29554041413044,44.53801206465472,44.099182104034064
BH9_307,BH876,11.529999999999989,13.563991135953751,15.886380295777531,11.334101973851109
BH9_308,BH876,29.79000010821684,34.13462977036498,36.27441801991882,31.565368361016937
BH9_310,BH876,36.379999810712796,39.99981144301735,41.74807018133401,37.72162184333691
BH9_312,BH876,35.00999979162288,38.311151967223736,39.756165452036,36.458533876418265
BH9_313,BH876,43.44999970769198,47.65272970389295,48.78980275529321,46.40934762778405
BH9_314,BH876,50.58000017805237,54.12009627069172,55.62456536482107,53.1195008991152
BH9_316,BH876,57.36999970012073,59.87018911209023,61.304907301090985,58.870904658861086
BH9_317,BH876,36.95999991498224,43.9361310988255,46.521626234698175,40.97117852523695
BH9_318,BH876,51.17000027330044,56.708953667751,59.39388652590423,53.99650286897072
BH9_319,BH876,12.839999999999996,13.503034409511013,17.33106454901969,11.9679353629268
BH9_320,BH876,31.12000016339227,34.60422961443316,37.27338211297413,32.45816882311233
BH9_322,BH876,36.750000104431216,39.394580043923504,41.91657784977605,37.48796423535909
BH9_324,BH876,37.94000028590596,40.74961651789215,43.49305349558982,39.52090862375523
BH9_325,BH876,11.82999999999998,14.315831598751808,16.835053904656544,11.82350910016103
BH9_326,BH876,30.109999819532685,35.41702298222732,36.77736983671837,32.31373691274968
BH9_328,BH876,35.80999969742197,40.292467984064366,41.5567318337302,37.45917949730343
BH9_330,BH876,40.21000012058116,44.81773789492154,46.25823098818774,42.73796910001363
BH9_331,BH876,22.51999976415577,28.423196455175848,30.858106862301263,23.77612996883052
BH9_332,BH876,41.610000112606926,50.94243914557073,52.86274684176644,45.89081069592679
BH9_333,BH876,18.909999883326524,25.060992938051296,27.64733063627373,20.346871955592366
BH9_334,BH876,47.57999974691896,55.26031276481355,57.789952613906074,50.42905609997906
BH9_335,BH876,16.789999999999978,23.185717369924944,25.058021837243462,18.02937015562559
BH9_336,BH876,43.12000000539752,51.209816258530154,52.963654509455516,46.06451159347862
BH9_338,BH876,54.32999993258231,62.55035191425173,64.06095820315068,57.19855576595564
BH9_339,BH876,19.289999999999996,25.624426634144374,27.477556209889524,20.979113855006037
BH9_340,BH876,37.46000009142272,46.78840895411948,47.58604231983952,41.82783387687245
BH9_342,BH876,41.94999980588001,50.83877371391346,51.72122868781767,46.02907927106142
BH9_343,BH876,21.679999999999964,25.66204491463259,28.984312354609113,23.32005903237136
BH9_344,BH876,46.01999989923526,51.9432526082697,54.78059703481528,48.77973818519832
BH9_346,BH876,47.31999998147483,52.22924467174553,54.94691489613127,49.56152782878613
BH9_347,BH876,20.249999929480573,23.510568997612946,31.168103177282806,23.180189931705065
BH9_348,BH876,26.190000218366215,27.828387229100727,36.095268522430835,27.71838620148613
BH9_349,BH876,20.949999999999978,23.455068452861603,30.497415355380728,23.111160500960587
BH9_350,BH876,32.15999985267824,34.795569168460396,41.59468214839911,34.245148448441405
BH9_351,BH876,32.739999956947685,32.20803895624003,34.788442151384906,33.30197322007057
BH9_352,BH876,41.450000256949004,43.26259455935807,45.35062828153489,44.25513540202854
BH9_353,BH876,34.419999696374816,33.66911150266851,37.48171192085644,35.28755218928281
BH9_354,BH876,40.15000017470944,41.01685058717089,44.337085216508726,42.6365763702053
BH9_355,BH876,35.39999999999998,35.16611940285777,39.24793315797798,36.41880123153832
BH9_356,BH876,43.319999824969926,44.927510655965776,48.459729748044666,46.13087410898291
BH9_357,BH876,32.39,32.147124342685565,34.93388150628215,32.225016987772314
BH9_358,BH876,43.37999977084165,45.93564706907832,48.267573212716876,45.943458113328745
BH9_359,BH876,32.91999999999997,33.19828127841591,37.04196121061152,33.62293007154812
BH9_360,BH876,41.09999994518783,43.733658345645814,47.270617944296774,43.995724805208994
BH9_361,BH876,33.840000000000025,34.62693742139104,38.58882298508711,34.74782645891484
BH9_362,BH876,44.829999717760515,48.012309308458256,51.73287934888146,48.05167866379475
BH9_363,BH876,32.080000000000005,33.09812921695643,33.62731108130918,33.01698088176006
BH9_364,BH876,49.60999979810727,50.619102934347,51.066649729220345,50.50330797816607
BH9_365,BH876,28.35000015227659,28.670995559992615,32.25592592052678,29.54093287557556
BH9_366,BH876,44.42000008763709,44.89099950257614,48.943362468324686,45.74302292771013
BH9_367,BH876,29.79000010821684,30.531300262576938,33.59947835740768,30.797158963702
BH9_368,BH876,45.830000070641475,46.47353295902107,49.097864759211674,46.82410315224751
BH9_369,BH876,25.979999999999983,25.843958288462925,29.18461270987148,27.3290214046808
BH9_370,BH876,41.349999719653326,41.10741827408342,44.64963725481132,42.71190932185272
BH9_371,BH876,31.940000051148598,32.96501656526009,37.36273477675697,32.80158593303367
BH9_372,BH876,28.08999975932299,29.249726888879465,34.06584285562747,28.96199702741963
BH9_373,BH876,34.36999974148172,36.3337780314329,38.61076445249207,35.72411912733574
BH9_374,BH876,50.95999983523994,53.34614831177001,53.92565268505906,52.83486536272786
BH9_375,BH876,54.84000010000141,58.076417731090054,62.144664416391215,55.905690529162975
BH9_376,BH876,144.39000000000013,152.7013225313005,156.62071631696378,150.12845793680836
BH9_377,BH876,47.61999971083344,45.63542050757812,46.26458177879528,43.916218037090616
BH9_378,BH876,11.459999701650288,11.984078883635618,10.648730687129808,10.615508872155676
BH9_379,BH876,45.080000119735494,43.22243868050742,44.97512308412263,41.34368277004894
BH9_380,BH876,13.689999999999978,13.393775291071687,14.74608429763112,12.096581393920813
BH9_381,BH876,15.390000000000002,16.31640627292698,10.199005582982045,15.209454464159997
BH9_382,BH876,4.08000008433387,7.367006202870176,2.342935272510416,5.449123786451972
BH9_383,BH876,15.910000079702579,17.499488073904036,20.676180942020117,15.863029991581712
BH9_384,BH876,13.979999938300464,16.695152783474946,18.765273174362335,15.164096322407673
BH9_385,BH876,4.2299999490131714,6.271073073122729,0.6872407503669866,4.403944571166647
BH9_386,BH876,4.650000197624693,6.802924664029684,1.8011919587204652,5.192004352235338
BH9_387,BH876,-1.3500000371326697,0.6454962296763577,1.1189854090110003,-2.2114409642945376
BH9_388,BH876,1.8000002586800508,5.601730570220983,5.588472783716753,1.848740049074125
BH9_389,BH876,42.38000004547016,41.33389620468507,36.518364848038196,39.092134725950345
BH9_390,BH876,17.76000029327573,20.267793242644014,15.862439108770731,17.55789681098393
BH9_391,BH876,42.36000006351292,41.41371682477552,37.38837234709552,39.102205248975466
BH9_392,BH876,17.419999999999984,19.115834215292953,15.469632187274142,17.04891452665409
BH9_393,BH876,9.159999999999977,6.32197935761207,14.139810975304234,10.292330762594052
BH9_394,BH876,10.109999999999996,7.881327106527224,15.246817948399647,9.46329749948932
BH9_395,BH876,41.33999972867471,38.94737966471699,40.40587523198619,36.95240297151998
BH9_396,BH876,7.919999999999978,7.84954293365627,9.314691152964548,6.305392152999581
BH9_397,BH876,0.500000176440482,2.659280874011723,-1.8048269731541597,0.5710987568662375
BH9_398,BH876,5.209999692427422,8.839160615851107,4.725202922776497,5.809856267253241
BH9_399,BH876,43.96999986608971,41.64570329346269,36.545060069772944,39.63163310974301
BH9_400,BH876,20.129999999999963,22.646138538606245,17.23269301922941,19.48718159159976
BH9_401,BH876,3.2300002236416816,7.648507915035845,0.35569484689137976,4.743088655284048
BH9_402,BH876,11.599999999999998,14.535763208797427,8.580773797473583,11.590041313717832
BH9_403,BH876,3.4799999981071856,7.554794572162989,0.056481251536969,4.575834162657888
BH9_404,BH876,11.590000211881826,14.770784028024536,8.550083422116998,11.457525871082664
BH9_405,BH876,41.93999981490139,41.052718184857426,36.8400172956857,38.66942878197903
BH9_406,BH876,16.759999940394767,18.749314577263114,14.87023620141866,16.588912117873914
BH9_407,BH876,12.279999999999994,10.423297848432945,18.401920222644513,13.623400799610794
BH9_408,BH876,12.199999999999978,11.421165497971487,19.749555377776087,11.93620973886713
BH9_409,BH876,9.219999839910951,9.866735563007909,4.6110376369802335,9.16974668500048
BH9_410,BH876,14.72999988920645,17.33421557695648,12.843154115927451,14.261665095927288
BH9_411,BH876,2.9499998487308434,6.9532050920672335,-0.5106387816379238,4.1800907319111085
BH9_412,BH876,11.099999999999994,13.622142514508578,7.589684579604253,11.051353107357114
BH9_413,BH876,11.429999728714428,9.544392862185218,17.424400198052126,12.631366365855744
BH9_414,BH876,11.370000000000017,11.011612058176711,19.15839538072188,11.22217624657504
BH9_415,BH876,2.409999708375881,5.723296650990041,-1.7538870985185193,3.258248315593099
BH9_416,BH876,10.550000000000002,13.05374175628126,6.513612785803672,10.15105340500273
BH9_417,BH876,12.960000230971735,13.344091773586445,13.999036729652369,12.07869210285294
BH9_418,BH876,23.34000027942157,25.075483052738182,26.943248563030185,23.883352261640283
BH9_419,BH876,10.469999999999985,11.908085271500141,8.613977917506176,10.940585386113472
BH9_420,BH876,18.299999999999997,19.403453093894253,16.719726390221002,18.40046137465864
BH9_421,BH876,18.659999999999982,20.533777947530293,18.088401607588292,18.60250467876448
BH9_422,BH876,10.800000000000004,12.773622817173727,9.992234604098686,11.469035838034433
BH9_423,BH876,41.73999999532899,38.932275287887315,39.47973557379065,36.93335015229127
BH9_424,BH876,8.440000000000001,7.6749832915508405,9.142079854878883,6.51575529151469
BH9_425,BH876,26.260000155216556,27.529994359732115,26.290635433102953,26.62503684898805
BH9_426,BH876,34.42999968735344,37.76050875592908,35.04489953550787,36.800011291743054
BH9_427,BH876,5.839999751589966,7.985402483216698,8.15733259253265,5.720172613272946
BH9_428,BH876,26.049999999999994,28.8908771284704,33.74712349842406,26.348197992343795
BH9_429,BH876,53.8999996929921,52.498395655113356,56.33263626993066,50.63173375341679
BH9_430,BH876,10.310000000000011,10.714405294515341,13.83783183237109,8.841647897132294
BH9_431,BH876,56.1000002183265,54.42325379725193,58.45563734508768,53.11998037912728
BH9_432,BH876,11.620000184817686,12.141120099194612,16.186532839515607,10.4140088029495
BH9_433,BH876,26.76999969512618,68.58789270896327,37.859738189750175,24.46349054345403
BH9_434,BH876,1.3600000281112898,-0.1924707166033005,12.06886471217298,-0.7267711189652053
BH9_435,BH876,14.710000000000006,7.860550819008123,2.6095146722731477,13.008554592278545
BH9_436,BH876,34.2099998858238,29.84236051110843,23.500459025733022,35.2431391395618
BH9_437,BH876,51.56999991244525,49.47934376826703,54.817934410940076,48.777306523204736
BH9_438,BH876,12.399999999999991,11.701813063597047,15.276573201741623,10.991876127987137
BH9_439,BH876,52.030000124971245,49.96780281455027,56.35433418690491,49.22482795682608
BH9_440,BH876,12.749999792911238,12.286094102809823,17.218010686925826,11.36896307446385
BH9_441,BH876,6.220000036287007,8.206014742526547,8.829317748854493,6.092139584283886
BH9_442,BH876,25.319999748207312,28.067613531469842,33.88979299879451,25.759038508686807
BH9_443,BH876,12.79000000000001,12.300337837506898,12.70086524170334,11.354715283488128
BH9_444,BH876,22.59999969198473,24.627219247696832,25.31159074205094,22.665556171441263
BH9_445,BH876,16.869999841159586,16.941781624177544,15.838115895025691,16.398190527835297
BH9_446,BH876,8.880000146637865,9.73411732280219,9.35771896456,9.04886407552844
BH9_447,BH876,16.65000000000002,17.582545939330203,16.00433411865027,15.82038187491939
BH9_448,BH876,8.640000000000017,10.11007209039936,9.53352235360198,8.79742535922757
BH9_449,BH876,7.999999999999996,8.80788126744377,18.423426421539563,6.38744799016949
BH9_450,BH876,47.09000018896656,46.88768702397625,54.39831010964959,45.02250437596798
BH9_451,BH876,10.669999999999998,10.045308488152514,8.715390331274527,9.215622584874952
BH9_452,BH876,31.389999999999993,32.14559868753087,31.360205770052517,31.0205343270142
BH9_453,BH876,11.000000116633762,11.343396101511853,12.459657570748254,9.360873520523771
BH9_454,BH876,24.569999797301328,25.4229903467208,26.294740439386217,24.742601737437703
BH9_455,BH876,10.039999999999987,11.320893886056746,11.557554486732464,9.702510574254134
BH9_456,BH876,20.949999999999978,23.278452068546088,23.89419531192709,22.043283452202967
BH9_457,BH876,7.960000000000019,8.362599375399473,8.344694619197428,7.305999119360367
BH9_458,BH876,35.39999999999998,36.56158134733286,37.140257255933825,36.152352865012006
BH9_459,BH876,21.330000210190494,21.834721583912074,22.65610648043373,20.457070776759945
BH9_460,BH876,10.28999999999999,9.935791529681708,11.800798381692704,8.633887228545452
BH9_461,BH876,46.53000006665437,46.529201154824214,55.082435703932994,44.2804306854064
BH9_462,BH876,-3.1900002597272015,-3.3509985105238065,7.670582108921858,-5.5685036360621485
BH9_463,BH876,16.419999999999977,14.779726652437178,15.381667133443473,14.861069989330376
BH9_464,BH876,12.360000144745051,13.410896094534406,14.06728757041334,13.232733544153728
BH9_465,BH876,11.88999994124043,-1.472678511273401,10.324816323979821,9.055275904680345
BH9_466,BH876,19.470000005638724,18.047082468456875,17.113114549864886,17.118487192316064
BH9_467,BH876,4.800000062303996,5.1124934873352705,5.226956295333867,4.531991581680857
BH9_468,BH876,4.5800002607743515,4.599532855594634,4.452376888638844,4.483396745967415
BH9_469,BH876,16.439999999999998,13.906156014595087,14.703979664023146,14.640129551101415
BH9_470,BH876,12.669999865082275,12.83314287761692,13.8216064497223,13.326359714729705
BH9_471,BH876,13.930000000000032,15.855180489204743,24.357001549954123,13.851937177331193
BH9_472,BH876,0.16999984663654272,-1.049049443488092,-0.12724554173514557,-2.22402064673413
BH9_473,BH876,6.439999837816649,6.569817651322248,10.110670839931485,5.322047407632421
BH9_474,BH876,2.440000308821215,1.6077725479994798,-0.016599853617227916,1.6766965295530103
BH9_475,BH876,4.000000156504909,3.8458759506438063,6.342061544506084,2.507516374885367
BH9_476,BH876,4.610000233710212,3.032515014451452,4.114576713798415,3.735760435025854
BH9_477,BH876,12.360000144745051,11.906392351044515,12.361514747194096,12.728276544461728
BH9_478,BH876,21.110000000000014,21.604141938634815,19.482919291557153,21.34704261450728
BH9_479,BH876,17.450000000000014,12.817037233777684,25.643215123616798,15.251184408955243
BH9_480,BH876,17.150000000000027,17.950241347479885,10.010745049728172,16.32559182324591
BH9_481,BH876,16.28999999999997,12.355516266346314,23.22058776649357,14.274385842392396
BH9_482,BH876,17.83999999999997,19.154304794412454,9.648401063058651,17.069416390670636
BH9_483,BH876,34.09999998505897,29.11855726132215,38.50425732170964,29.942792703842272
BH9_484,BH876,12.509999999999977,13.980053624501517,1.9131413772249268,10.908987711334213
BH9_485,BH876,12.970000000000002,10.96044635824638,17.426864126218803,11.07461155791795
BH9_486,BH876,15.740000233066034,16.85123459752486,2.1254271222985857,13.874076276366145
BH9_487,BH876,30.510000086186967,26.25721419414569,27.279307281611413,26.281407138915103
BH9_488,BH876,19.77999972597595,17.23989497509652,15.536309394488548,17.639568549500535
BH9_489,BH876,27.86999995779335,24.09602244305309,24.04484843192044,23.27225247409101
BH9_490,BH876,18.89000000000003,16.738397791059636,14.479186188313811,16.363324218934732
BH9_491,BH876,23.979999702053263,19.66298346831424,21.464261899347747,18.842537406567992
BH9_492,BH876,16.309999718847386,11.403284534995583,10.05238391102582,11.92602174609441
BH9_493,BH876,14.520000000000001,2.8639240357513733,10.627948204500479,12.936008472994123
BH9_494,BH876,13.490000000000027,12.893709031304908,9.757884195552384,11.80806314266806
BH9_495,BH876,9.080000000000021,1.2146013152519841,11.36365074899298,7.333810778488835
BH9_496,BH876,9.370000000000001,10.34234516144824,8.64740660452833,6.198150909440034
BH9_497,BH876,12.839999999999996,11.90957810223179,10.897605238213215,12.345787180609788
BH9_498,BH876,3.2300002236416816,3.190193148030475,4.946064055144364,3.872687834116372
BH9_499,BH876,10.350000075513975,11.71705078656326,8.376363428603693,11.490822653312902
BH9_500,BH876,9.71999999999998,10.440563018104925,8.244329140248919,10.87810307558808
BH9_501,BH876,12.19000029810851,12.637814486087816,13.595042820966762,12.945580878990969
BH9_502,BH876,19.250000000000018,19.762562616080075,17.867714076348875,19.527741984169467
BH9_503,BH876,11.810000000000022,11.702413967726798,12.432092899636736,12.343118884877626
BH9_504,BH876,20.880000000000035,21.569349700573017,19.298882052866503,21.190077269149302
BH9_505,BH876,13.469999770881364,11.919029392422743,12.172007457579678,11.98470643213084
BH9_506,BH876,6.040000198671843,7.024635737434471,8.435432848804131,7.255391421548883
BH9_507,BH876,11.289999999999997,9.79466536130508,9.434844987339442,9.976820818860274
BH9_508,BH876,6.859999999999973,7.321894507391039,7.239288007481342,7.971322251603602
BH9_509,BH876,18.510000244181718,9.31655720855857,18.188573415091057,17.224064468993756
BH9_510,BH876,15.799999999999978,14.930107186082358,13.082753399855344,14.116793238552374
BH9_511,BH876,14.119999812001147,7.357302747335824,17.902501652102398,12.809727148688255
BH9_512,BH876,12.729999810953997,12.068750393868626,10.95046623395709,9.694660932765007
BH9_513,BH876,14.829999798992652,7.5586327609722295,12.110972050977361,12.857039417754
BH9_514,BH876,20.509999694924694,17.905983129464886,11.484293902907671,16.762200678895045
BH9_515,BH876,13.199999999999985,5.940117163816777,13.70747016413805,11.390061511674164
BH9_516,BH876,18.89000000000003,16.28755526200019,13.080851230620492,15.295368543379528
BH9_517,BH876,10.100000301048471,10.293983115947158,7.782404392825941,10.137607194934036
BH9_518,BH876,8.710000000000024,9.789717894473618,7.305992780447405,9.829142425472618
BH9_519,BH876,11.339999809906848,9.975301946528997,9.863822586077225,10.278119430114629
BH9_520,BH876,5.159999737534321,5.769747620796597,5.559509248800584,6.192205131750182
BH9_521,BH876,3.4799999981071856,5.480272115444934,7.479556896416635,2.393644991700117
BH9_522,BH876,35.559999922956465,36.280528757089925,36.339798175343,35.30936605015832
BH9_523,BH876,10.130000000000017,11.333370909360221,6.997498640057909,11.08419651400722
BH9_524,BH876,11.959999999999987,13.992188320876311,11.218462210158226,13.405306995332428
BH9_525,BH876,24.850000172212162,18.38200348982898,12.84098895212766,19.05144786063969
BH9_526,BH876,14.470000123762327,11.01596087692091,7.484286902321538,10.18852764341301
BH9_527,BH876,25.189999999999998,17.966036033236616,12.602893232522266,18.74152231194113
BH9_528,BH876,14.87999999999999,11.046195122847372,7.868825971448604,10.222787652629638
BH9_529,BH876,25.68000005094711,19.66562677896794,14.622194225074185,19.786780091352224
BH9_530,BH876,14.580000024527148,11.249881595782844,7.721662163917621,10.233879572924694
BH9_531,BH876,12.230000262022989,8.882728321514266,10.194218685234324,9.221726306762656
BH9_532,BH876,7.139999833829535,6.592533271835467,5.816717763950728,7.318973630816
BH9_533,BH876,21.300000237254636,21.49171768607195,21.74290652868819,20.924164732939225
BH9_534,BH876,19.970000182079207,21.46297134372072,18.405200696958207,20.092080895232225
BH9_535,BH876,21.56999999999998,21.056174354282998,21.78383699405281,21.138165732194103
BH9_536,BH876,19.910000236207487,21.313769127463825,18.17868809079657,20.00063557115806
BH9_537,BH876,6.679999999999978,5.976528131341767,6.130502698619968,5.549315086617715
BH9_538,BH876,17.920000148933653,16.303903798947353,17.092309098017093,16.216380890154536
BH9_539,BH876,13.239999978373099,11.736560846906581,11.191939289174288,11.52989678964501
BH9_540,BH876,3.2800001785347828,3.752301023154498,4.624472002469154,3.7686651493131778
BH9_541,BH876,23.68999996367328,15.60524739776278,10.048754158669983,17.24389941602431
BH9_542,BH876,15.220000074668313,10.069673609220866,5.767910588439435,10.725755007686423
BH9_543,BH876,18.430000000000003,18.798597499943607,21.486181198534908,19.0710476797851
BH9_544,BH876,18.659999999999982,19.366862470152316,16.48869200428098,18.643073605579666
BH9_545,BH876,12.149999999999988,13.858466497614724,16.27045293254276,12.31132498785287
BH9_546,BH876,16.10000000000003,18.671069610734758,15.461901544072022,16.97747878532318
BH9_547,BH876,13.679999999999968,14.087663891468768,15.438546414004133,13.948004673522926
BH9_548,BH876,18.760000000000023,19.92680417458989,18.973416652781854,19.361182395505438
BH9_549,BH876,22.680000247323168,13.258932780201123,7.339005312381485,15.949479712700768
BH9_550,BH876,15.830000000000009,9.5621220672809,3.126065740135082,11.02645058218599
BH9_551,BH876,7.330000000000009,6.58143437021464,4.1585961883141245,6.262031185587084
BH9_552,BH876,22.37999989045509,20.496165763899885,19.783543691426054,18.96684471154748
BH9_553,BH876,11.459999701650288,10.880507979572261,8.155812974774232,10.866353462620152
BH9_554,BH876,6.319999999999991,7.431520558293173,6.63480084526586,5.959199882457086
BH9_555,BH876,5.599999968103082,5.713355176106518,-0.5629492536293241,1.9869289304209277
BH9_556,BH876,11.329999999999975,13.681621495809505,2.6300302375708915,10.4536318219565
BH9_557,BH876,5.930000297907021,5.929371154425441,-0.21245789426355932,2.538597546628412
BH9_558,BH876,11.610000000000008,14.823992996760174,3.9067881741800714,11.2064784067249
BH9_559,BH876,12.579999999999986,12.334699523638639,6.365744680244943,9.420280846472355
BH9_560,BH876,18.270000000000028,21.229396158768566,10.485072991581836,18.08826574769507
BH9_561,BH876,12.729999810953997,2.5273235856983685,11.9984573078468,10.176317375749992
BH9_562,BH876,18.6500001178824,14.292783822352597,13.109281450974608,14.591461359532188
BH9_563,BH876,11.990000000000016,8.644251621775595,6.747890621214093,8.232631754746683
BH9_564,BH876,-0.33999969327308543,-0.8398522180779978,-2.020781558602918,-1.8492588738565725
BH9_565,BH876,4.820000044261236,4.60379485700981,-1.3161025189240767,1.2537516299898732
BH9_566,BH876,9.919999835923836,12.147365222847178,1.804843343373431,9.050869282177466
BH9_567,BH876,12.350000000000003,9.72434402888078,9.85133733239916,9.346145684883291
BH9_568,BH876,7.340000280911412,6.8297677373752865,4.974220594658661,6.608720318134351
BH9_569,BH876,19.940000000000023,20.580813293444205,19.14323674012773,19.50270893690993
BH9_570,BH876,2.7100000652439595,1.7918705060791038,1.5639825555555293,1.20968709895481
BH9_571,BH876,6.939999999999991,7.3642482752133525,0.1927818008854989,2.61878654316586
BH9_572,BH876,12.939999999999971,14.925174521640487,2.960908619279321,11.118807740435958
BH9_573,BH876,12.910000000000004,13.131996791105491,13.845471462799875,13.620621434717057
BH9_574,BH876,18.25000000000001,19.645816214464027,17.17763783024234,18.744373777720647
BH9_575,BH876,14.379999999999985,2.8263136463645986,8.869571355190446,9.873165038840137
BH9_576,BH876,12.669999865082275,8.379463423138636,6.154651346333233,7.625420831694073
BH9_577,BH876,12.420000090616771,11.914402666005005,21.458247607832593,10.749841519527926
BH9_578,BH876,2.7100000652439595,1.116177173404398,6.0680058018460405,1.4659988030076945
BH9_579,BH876,5.019999863833639,4.632098780147395,-1.3787887953196831,1.43944028022649
BH9_580,BH876,10.659999795851201,13.412382760207622,2.546785900145477,9.76376058183324
BH9_581,BH876,6.679999999999978,6.65674371320921,-0.36003618989093683,2.3864239891493373
BH9_582,BH876,12.219999999999997,15.063103036536358,3.3140111842104334,10.623605689623677
BH9_583,BH876,11.909999999999997,12.808223005694853,13.804903961277912,12.796851783786774
BH9_584,BH876,18.999999802134102,19.85644179990588,18.58348317667859,19.501931264495948
BH9_585,BH876,25.05999999999999,22.74906810076738,44.89036942202564,23.35367778972489
BH9_586,BH876,34.50000025171325,33.97436508658542,48.48241494378388,34.85698995229942
BH9_587,BH876,12.430000000000021,13.286164675164775,23.460017962893954,11.31844774605459
BH9_588,BH876,20.690000160049333,21.923858722728042,31.569408942926447,20.984794008090773
BH9_589,BH876,14.370000213976125,14.965489400478917,18.16716131324638,15.176154858247244
BH9_590,BH876,17.60999999999999,17.908960060142196,14.216685782038068,17.647808752972136
BH9_591,BH876,3.460000016149946,5.93136730819033,-2.8263531721947874,0.7747565174448502
